freq    s11
2.7000000000000	-7.2637882258032
2.7100000000000	-7.3626341564636
2.7200000000000	-7.4621596080462
2.7300000000000	-7.5623614090185
2.7400000000000	-7.6632363168023
2.7500000000000	-7.7647810116325
2.7600000000000	-7.8669920897876
2.7700000000000	-7.9698660561620
2.7800000000000	-8.0733993161450
2.7900000000000	-8.1775881667757
2.8000000000000	-8.2824287871345
2.8100000000000	-8.3879172279372
2.8200000000000	-8.4940494002894
2.8300000000000	-8.6008210635622
2.8400000000000	-8.7082278123447
2.8500000000000	-8.8162650624299
2.8600000000000	-8.9249280357853
2.8700000000000	-9.0342117444600
2.8800000000000	-9.1441109733773
2.8900000000000	-9.2546202619589
2.9000000000000	-9.3657338845259
2.9100000000000	-9.4774458294182
2.9200000000000	-9.5897497767748
2.9300000000000	-9.7026390749105
2.9400000000000	-9.8161067152279
2.9500000000000	-9.9301453055996
2.9600000000000	-10.044747042151
2.9700000000000	-10.159903679382
2.9800000000000	-10.275606498546
2.9900000000000	-10.391846274233
3.0000000000000	-10.508613239075
3.0100000000000	-10.625897046499
3.0200000000000	-10.743686731475
3.0300000000000	-10.861970669175
3.0400000000000	-10.980736531481
3.0500000000000	-11.099971241279
3.0600000000000	-11.219660924485
3.0700000000000	-11.339790859736
3.0800000000000	-11.460345425709
3.0900000000000	-11.581308046019
3.1000000000000	-11.702661131676
3.1100000000000	-11.824386021064
3.1200000000000	-11.946462917460
3.1300000000000	-12.068870824077
3.1400000000000	-12.191587476680
3.1500000000000	-12.314589273807
3.1600000000000	-12.437851204693
3.1700000000000	-12.561346774967
3.1800000000000	-12.685047930285
3.1900000000000	-12.808924978050
3.2000000000000	-12.932946507440
3.2100000000000	-13.057079307987
3.2200000000000	-13.181288287024
3.2300000000000	-13.305536386346
3.2400000000000	-13.429784498517
3.2500000000000	-13.553991383294
3.2600000000000	-13.678113584738
3.2700000000000	-13.802105349632
3.2800000000000	-13.925918547934
3.2900000000000	-14.049502596058
3.3000000000000	-14.172804383873
3.3100000000000	-14.295768206431
3.3200000000000	-14.418335701483
3.3300000000000	-14.540445793998
3.3400000000000	-14.662034648963
3.3500000000000	-14.783035633853
3.3600000000000	-14.903379292259
3.3700000000000	-15.022993330259
3.3800000000000	-15.141802617172
3.3900000000000	-15.259729202430
3.4000000000000	-15.376692350354
3.4100000000000	-15.492608594623
3.4200000000000	-15.607391814279
3.4300000000000	-15.720953333046
3.4400000000000	-15.833202043720
3.4500000000000	-15.944044559269
3.4600000000000	-16.053385392166
3.4700000000000	-16.161127163275
3.4800000000000	-16.267170841395
3.4900000000000	-16.371416014262
3.5000000000000	-16.473761191473
3.5100000000000	-16.574104139396
3.5200000000000	-16.672342247682
3.5300000000000	-16.768372926469
3.5400000000000	-16.862094032841
3.5500000000000	-16.953404324510
3.5600000000000	-17.042203938050
3.5700000000000	-17.128394888422
3.5800000000000	-17.211881585852
3.5900000000000	-17.292571365542
3.6000000000000	-17.370375025095
3.6100000000000	-17.445207364020
3.6200000000000	-17.516987719218
3.6300000000000	-17.585640490028
3.6400000000000	-17.651095646119
