freq	mu_Re	mu_Im
3.7600000000000	0.16389565964910	11.905853912935
3.7700000000000	0.19883225605401	11.838146955755
3.7800000000000	0.23362000580823	11.771539118646
3.7900000000000	0.26825291715063	11.706009063023
3.8000000000000	0.30272537202520	11.641535915588
3.8100000000000	0.33703210702228	11.578099258516
3.8200000000000	0.37116819518827	11.515679119645
3.8300000000000	0.40512902866355	11.454255962707
3.8400000000000	0.43891030211021	11.393810677590
3.8500000000000	0.47250799689275	11.334324570660
3.8600000000000	0.50591836597628	11.275779355129
3.8700000000000	0.53913791950850	11.218157141505
3.8800000000000	0.57216341105312	11.161440428105
3.8900000000000	0.60499182444376	11.105612091641
3.9000000000000	0.63762036122884	11.050655377897
3.9100000000000	0.67004642867907	10.996553892471
3.9200000000000	0.70226762833099	10.943291591612
3.9300000000000	0.73428174504038	10.890852773131
3.9400000000000	0.76608673652174	10.839222067391
3.9500000000000	0.79768072335013	10.788384428374
3.9600000000000	0.82906197940355	10.738325124819
3.9700000000000	0.86022892272519	10.689029731432
3.9800000000000	0.89118010678549	10.640484120151
3.9900000000000	0.92191421212574	10.592674451465
4.0000000000000	0.95243003836590	10.545587165790
4.0100000000000	0.98272649656008	10.499208974864
4.0200000000000	1.0128026018852	10.453526853181
4.0300000000000	1.0426574666486	10.408528029434
4.0400000000000	1.0722902936024	10.364199977961
4.0500000000000	1.1017003695536	10.320530410174
4.0600000000000	1.1308870592596	10.277507265955
4.0700000000000	1.1598497996020	10.235118705018
4.0800000000000	1.1885880940313	10.193353098184
4.0900000000000	1.2171015072783	10.152199018580
4.1000000000000	1.2453896603294	10.111645232722
4.1100000000000	1.2734522256664	10.071680691460
4.1200000000000	1.3012889227709	10.032294520753
4.1300000000000	1.3288995139010	9.9934760122512
4.1400000000000	1.3562838001463	9.9552146136415
4.1500000000000	1.3834416177757	9.9174999187312
4.1600000000000	1.4103728348918	9.8803216572173
4.1700000000000	1.4370773484156	9.8436696841069
4.1800000000000	1.4635550814281	9.8075339687354
4.1900000000000	1.4898059809017	9.7719045833341
4.2000000000000	1.5158300158646	9.7367716910872
4.2100000000000	1.5416271760479	9.7021255336194
4.2200000000000	1.5671974710786	9.6679564178473
4.2300000000000	1.5925409302895	9.6342547021219
4.2400000000000	1.6176576032379	9.6010107815863
4.2500000000000	1.6425475610362	9.5682150726671
4.2600000000000	1.6672108986215	9.5358579966111
4.2700000000000	1.6916477381116	9.5039299619768
4.2800000000000	1.7158582334258	9.4724213459840
4.2900000000000	1.7398425763772	9.4413224746259
4.3000000000000	1.7636010044841	9.4106236014392
4.3100000000000	1.7871338107892	9.3803148848434
4.3200000000000	1.8104413560297	9.3503863639484
4.3300000000000	1.8335240835570	9.3208279327552
4.3400000000000	1.8563825374796	9.2916293126814
4.3500000000000	1.8790173845765	9.2627800233745
4.3600000000000	1.9014294406271	9.2342693518095
4.3700000000000	1.9236197019070	9.2060863197231
4.3800000000000	1.9455893827185	9.1782196495101
4.3900000000000	1.9673399599661	9.1506577288012
4.4000000000000	1.9888732259361	9.1233885740835
4.4100000000000	2.0101913506094	9.0963997938874
4.4200000000000	2.0312969550204	9.0696785523043
4.4300000000000	2.0521931973649	9.0432115338879
4.4400000000000	2.0728838737557	9.0169849113771
4.4500000000000	2.0933735357110	8.9909843181646
4.4600000000000	2.1136676266168	8.9651948280457
4.4700000000000	2.1337726395148	8.9396009455603
4.4800000000000	2.1536962985727	8.9141866111758
4.4900000000000	2.1734477664656	8.8889352267377
4.5000000000000	2.1930378795447	8.8638297079996
4.5100000000000	2.2124794119761	8.8388525727023
4.5200000000000	2.2317873689272	8.8139860745678
4.5300000000000	2.2509793070928	8.7892123956995
4.5400000000000	2.2700756782873	8.7645139121271
4.5500000000000	2.2891001881515	8.7398735494619
4.5600000000000	2.3080801570062	8.7152752475572
4.5700000000000	2.3270468632535	8.6907045542477
4.5800000000000	2.3460358412434	8.6661493680659
4.5900000000000	2.3650870951415	8.6416008473986
4.6000000000000	2.3842451782406	8.6170544976843
4.6100000000000	2.4035590740062	8.5925114375947
4.6200000000000	2.4230818023483	8.5679798280788
4.6300000000000	2.4428696644457	8.5434764233346
4.6400000000000	2.4629810355148	8.5190281693048
4.6500000000000	2.4834746218855	8.4946737337169
4.6600000000000	2.5044071223392	8.4704648046716
4.6700000000000	2.5258302794869	8.4464669483235
4.6800000000000	2.5477873789153	8.4227597802423
4.6900000000000	2.5703093514732	8.3994361933004
4.7000000000000	2.5934107498145	8.3766004132455
4.7100000000000	2.6170859869157	8.3543647353695
4.7200000000000	2.6413063149126	8.3328449380156
4.7300000000000	2.6660180546656	8.3121545626373
4.7400000000000	2.6911425300810	8.2923984682973
4.7500000000000	2.7165780015025	8.2736662655434
4.7600000000000	2.7422036404936	8.2560263565972
4.7700000000000	2.7678852857234	8.2395213098805
4.7800000000000	2.7934824316177	8.2241651576158
4.7900000000000	2.8188556981803	8.2099429445119
4.8000000000000	2.8438739634959	8.1968125285430
4.8100000000000	2.8684204244836	8.1847083166381
4.8200000000000	2.8923970595201	8.1735463788077
4.8300000000000	2.9157272412885	8.1632302671991
4.8400000000000	2.9383565231998	8.1536568783137
4.8500000000000	2.9602518432098	8.1447218111217
4.8600000000000	2.9813995248588	8.1363238468255
4.8700000000000	3.0018025032282	8.1283683614111
4.8800000000000	3.0214771793952	8.1207696443285
4.8900000000000	3.0404502365610	8.1134522158539
4.9000000000000	3.0587556602305	8.1063513069998
4.9100000000000	3.0764321141213	8.0994126948631
4.9200000000000	3.0935207456841	8.0925920838628
4.9300000000000	3.1100634359488	8.0858542012534
4.9400000000000	3.1261014684547	8.0791717437754
4.9500000000000	3.1416745687346	8.0725242787664
4.9600000000000	3.1568202554031	8.0658971721425
4.9700000000000	3.1715734424201	8.0592805896898
4.9800000000000	3.1859662361684	8.0526685978366
4.9900000000000	3.2000278779797	8.0460583751964
5.0000000000000	3.2137847908652	8.0394495359404
5.0100000000000	3.2272606972566	8.0328435595199
5.0200000000000	3.2404767819052	8.0262433174870
5.0300000000000	3.2534518804187	8.0196526863749
5.0400000000000	3.2662026791226	8.0130762351259
5.0500000000000	3.2787439161144	8.0065189759424
5.0600000000000	3.2910885766152	7.9999861682889
5.0700000000000	3.3032480781813	7.9934831668837
5.0800000000000	3.3152324431506	7.9870153056933
5.0900000000000	3.3270504570155	7.9805878111040
5.1000000000000	3.3387098123268	7.9742057385158
5.1100000000000	3.3502172383592	7.9678739275725
5.1200000000000	3.3615786171699	7.9615969720786
5.1300000000000	3.3727990869253	7.9553792013820
5.1400000000000	3.3838831334965	7.9492246706064
5.1500000000000	3.3948346713771	7.9431371576310
5.1600000000000	3.4056571149668	7.9371201651346
5.1700000000000	3.4163534412281	7.9311769263670
5.1800000000000	3.4269262446621	7.9253104135927
5.1900000000000	3.4373777854756	7.9195233483807
5.2000000000000	3.4477100317360	7.9138182130965
5.2100000000000	3.4579246962329	7.9081972631009
5.2200000000000	3.4680232686895	7.9026625392774
5.2300000000000	3.4780070438969	7.8972158806038
5.2400000000000	3.4878771462801	7.8918589365556
5.2500000000000	3.4976345513417	7.8865931791904
5.2600000000000	3.5072801043790	7.8814199148027
5.2700000000000	3.5168145368202	7.8763402950793
5.2800000000000	3.5262384804822	7.8713553277079
5.2900000000000	3.5355524800153	7.8664658864155
5.3000000000000	3.5447570037662	7.8616727204274
5.3100000000000	3.5538524532613	7.8569764633492
5.3200000000000	3.5628391714871	7.8523776414831
5.3300000000000	3.5717174501196	7.8478766815972
5.3400000000000	3.5804875358393	7.8434739181679
5.3500000000000	3.5891496358452	7.8391696001197
5.3600000000000	3.5977039226727	7.8349638970908
5.3700000000000	3.6061505384015	7.8308569052475
5.3800000000000	3.6144895983320	7.8268486526781
5.3900000000000	3.6227211941972	7.8229391043893
5.4000000000000	3.6308453969689	7.8191281669341
5.4100000000000	3.6388622593091	7.8154156926936
5.4200000000000	3.6467718177117	7.8118014838375
5.4300000000000	3.6545740943735	7.8082852959863
5.4400000000000	3.6622690988283	7.8048668415953
5.4500000000000	3.6698568293739	7.8015457930822
5.4600000000000	3.6773372743185	7.7983217857152
5.4700000000000	3.6847104130687	7.7951944202806
5.4800000000000	3.6919762170793	7.7921632655455
5.4900000000000	3.6991346506823	7.7892278605319
5.5000000000000	3.7061856718109	7.7863877166148
5.5100000000000	3.7131292326301	7.7836423194588
5.5200000000000	3.7199652800886	7.7809911308048
5.5300000000000	3.7266937563989	7.7784335901185
5.5400000000000	3.7333145994579	7.7759691161100
5.5500000000000	3.7398277432128	7.7735971081363
5.5600000000000	3.7462331179820	7.7713169474931
5.5700000000000	3.7525306507352	7.7691279986064
5.5800000000000	3.7587202653392	7.7670296101293
5.5900000000000	3.7648018827728	7.7650211159539
5.6000000000000	3.7707754213169	7.7631018361412
5.6100000000000	3.7766407967215	7.7612710777785
5.6200000000000	3.7823979223540	7.7595281357677
5.6300000000000	3.7880467093308	7.7578722935496
5.6400000000000	3.7935870666358	7.7563028237704
5.6500000000000	3.7990189012261	7.7548189888935
5.6600000000000	3.8043421181294	7.7534200417609
5.6700000000000	3.8095566205321	7.7521052261079
5.6800000000000	3.8146623098611	7.7508737770351
5.6900000000000	3.8196590858609	7.7497249214405
5.7000000000000	3.8245468466656	7.7486578784136
5.7100000000000	3.8293254888681	7.7476718595966
5.7200000000000	3.8339949075872	7.7467660695131
5.7300000000000	3.8385549965328	7.7459397058675
5.7400000000000	3.8430056480700	7.7451919598171
5.7500000000000	3.8473467532835	7.7445220162195
5.7600000000000	3.8515782020416	7.7439290538560
5.7700000000000	3.8556998830608	7.7434122456338
5.7800000000000	3.8597116839722	7.7429707587680
5.7900000000000	3.8636134913878	7.7426037549455
5.8000000000000	3.8674051909699	7.7423103904712
5.8100000000000	3.8710866675014	7.7420898163986
5.8200000000000	3.8746578049583	7.7419411786465
5.8300000000000	3.8781184865847	7.7418636181009
5.8400000000000	3.8814685949703	7.7418562707053
5.8500000000000	3.8847080121297	7.7419182675399
5.8600000000000	3.8878366195853	7.7420487348892
5.8700000000000	3.8908542984520	7.7422467943006
5.8800000000000	3.8937609295255	7.7425115626341
5.8900000000000	3.8965563933730	7.7428421521033
5.9000000000000	3.8992405704266	7.7432376703100
5.9100000000000	3.9018133410802	7.7436972202705
5.9200000000000	3.9042745857888	7.7442199004370
5.9300000000000	3.9066241851711	7.7448048047127
5.9400000000000	3.9088620201149	7.7454510224620
5.9500000000000	3.9109879718857	7.7461576385162
5.9600000000000	3.9130019222376	7.7469237331747
5.9700000000000	3.9149037535278	7.7477483822032
5.9800000000000	3.9166933488340	7.7486306568279
5.9900000000000	3.9183705920744	7.7495696237277
6.0000000000000	3.9199353681304	7.7505643450230
6.0100000000000	3.9213875629725	7.7516138782632
6.0200000000000	3.9227270637892	7.7527172764121
6.0300000000000	3.9239537591180	7.7538735878318
6.0400000000000	3.9250675389793	7.7550818562656
6.0500000000000	3.9260682950139	7.7563411208196
6.0600000000000	3.9269559206216	7.7576504159448
6.0700000000000	3.9277303111035	7.7590087714174
6.0800000000000	3.9283913638065	7.7604152123202
6.0900000000000	3.9289389782702	7.7618687590234
6.1000000000000	3.9293730563767	7.7633684271665
6.1100000000000	3.9296935025016	7.7649132276400
6.1200000000000	3.9299002236692	7.7665021665683
6.1300000000000	3.9299931297078	7.7681342452937
6.1400000000000	3.9299721334093	7.7698084603615
6.1500000000000	3.9298371506893	7.7715238035058
6.1600000000000	3.9295881007501	7.7732792616383
6.1700000000000	3.9292249062457	7.7750738168369
6.1800000000000	3.9287474934484	7.7769064463378
6.1900000000000	3.9281557924177	7.7787761225287
6.2000000000000	3.9274497371708	7.7806818129443
6.2100000000000	3.9266292658547	7.7826224802640
6.2200000000000	3.9256943209203	7.7845970823123
6.2300000000000	3.9246448492981	7.7866045720618
6.2400000000000	3.9234808025750	7.7886438976379
6.2500000000000	3.9222021371730	7.7907140023279
6.2600000000000	3.9208088145293	7.7928138245914
6.2700000000000	3.9193008012773	7.7949422980749
6.2800000000000	3.9176780694293	7.7970983516286
6.2900000000000	3.9159405965597	7.7992809093273
6.3000000000000	3.9140883659902	7.8014888904939
6.3100000000000	3.9121213669753	7.8037212097265
6.3200000000000	3.9100395948882	7.8059767769294
6.3300000000000	3.9078430514093	7.8082544973472
6.3400000000000	3.9055317447130	7.8105532716025
6.3500000000000	3.9031056896571	7.8128719957380
6.3600000000000	3.9005649079719	7.8152095612618
6.3700000000000	3.8979094284495	7.8175648551969
6.3800000000000	3.8951392871338	7.8199367601347
6.3900000000000	3.8922545275108	7.8223241542923
6.4000000000000	3.8892552006988	7.8247259115740
6.4100000000000	3.8861413656387	7.8271409016373
6.4200000000000	3.8829130892841	7.8295679899628
6.4300000000000	3.8795704467918	7.8320060379282
6.4400000000000	3.8761135217108	7.8344539028872
6.4500000000000	3.8725424061725	7.8369104382522
6.4600000000000	3.8688572010789	7.8393744935819
6.4700000000000	3.8650580162914	7.8418449146730
6.4800000000000	3.8611449708178	7.8443205436566
6.4900000000000	3.8571181929993	7.8468002190992
6.5000000000000	3.8529778206962	7.8492827761077
6.5100000000000	3.8487240014724	7.8517670464404
6.5200000000000	3.8443568927790	7.8542518586206
6.5300000000000	3.8398766621362	7.8567360380569
6.5400000000000	3.8352834873142	7.8592184071664
6.5500000000000	3.8305775565124	7.8616977855041
6.5600000000000	3.8257590685365	7.8641729898955
6.5700000000000	3.8208282329743	7.8666428345754
6.5800000000000	3.8157852703697	7.8691061313301
6.5900000000000	3.8106304123938	7.8715616896454
6.6000000000000	3.8053639020150	7.8740083168581
6.6100000000000	3.7999859936654	7.8764448183133
6.6200000000000	3.7944969534061	7.8788699975258
6.6300000000000	3.7888970590892	7.8812826563463
6.6400000000000	3.7831866005168	7.8836815951321
6.6500000000000	3.7773658795983	7.8860656129226
6.6600000000000	3.7714352105033	7.8884335076193
6.6700000000000	3.7653949198127	7.8907840761704
6.6800000000000	3.7592453466657	7.8931161147598
6.6900000000000	3.7529868429036	7.8954284190008
6.7000000000000	3.7466197732107	7.8977197841340
6.7100000000000	3.7401445152506	7.8999890052300
6.7200000000000	3.7335614597998	7.9022348773956
6.7300000000000	3.7268710108764	7.9044561959852
6.7400000000000	3.7200735858657	7.9066517568161
6.7500000000000	3.7131696156409	7.9088203563877
6.7600000000000	3.7061595446801	7.9109607921052
6.7700000000000	3.6990438311786	7.9130718625068
6.7800000000000	3.6918229471567	7.9151523674957
6.7900000000000	3.6844973785630	7.9172011085746
6.8000000000000	3.6770676253728	7.9192168890858
6.8100000000000	3.6695342016818	7.9211985144530
6.8200000000000	3.6618976357942	7.9231447924284
6.8300000000000	3.6541584703066	7.9250545333419
6.8400000000000	3.6463172621858	7.9269265503552
6.8500000000000	3.6383745828420	7.9287596597173
6.8600000000000	3.6303310181956	7.9305526810248
6.8700000000000	3.6221871687392	7.9323044374850
6.8800000000000	3.6139436495936	7.9340137561805
6.8900000000000	3.6056010905580	7.9356794683388
6.9000000000000	3.5971601361546	7.9373004096029
6.9100000000000	3.5886214456663	7.9388754203051
6.9200000000000	3.5799856931696	7.9404033457435
6.9300000000000	3.5712535675602	7.9418830364601
6.9400000000000	3.5624257725729	7.9433133485217
6.9500000000000	3.5535030267949	7.9446931438022
6.9600000000000	3.5444860636728	7.9460212902673
6.9700000000000	3.5353756315131	7.9472966622608
6.9800000000000	3.5261724934756	7.9485181407920
6.9900000000000	3.5168774275608	7.9496846138249
7.0000000000000	3.5074912265903	7.9507949765686
7.0100000000000	3.4980146981800	7.9518481317687
7.0200000000000	3.4884486647072	7.9528429899996
7.0300000000000	3.4787939632699	7.9537784699573
7.0400000000000	3.4690514456398	7.9546534987531
7.0500000000000	3.4592219782081	7.9554670122076
7.0600000000000	3.4493064419240	7.9562179551447
7.0700000000000	3.4393057322263	7.9569052816860
7.0800000000000	3.4292207589679	7.9575279555443
7.0900000000000	3.4190524463331	7.9580849503177
7.1000000000000	3.4088017327477	7.9585752497825
7.1100000000000	3.3984695707819	7.9589978481858
7.1200000000000	3.3880569270462	7.9593517505364
7.1300000000000	3.3775647820796	7.9596359728962
7.1400000000000	3.3669941302311	7.9598495426681
7.1500000000000	3.3563459795339	7.9599914988846
7.1600000000000	3.3456213515723	7.9600608924933
7.1700000000000	3.3348212813415	7.9600567866410
7.1800000000000	3.3239468171001	7.9599782569560
7.1900000000000	3.3129990202157	7.9598243918274
7.2000000000000	3.3019789650036	7.9595942926828
7.2100000000000	3.2908877385579	7.9592870742633
7.2200000000000	3.2797264405759	7.9589018648945
7.2300000000000	3.2684961831763	7.9584378067563
7.2400000000000	3.2571980907086	7.9578940561480
7.2500000000000	3.2458332995583	7.9572697837507
7.2600000000000	3.2344029579428	7.9565641748861
7.2700000000000	3.2229082257027	7.9557764297712
7.2800000000000	3.2113502740851	7.9549057637693
7.2900000000000	3.1997302855213	7.9539514076370
7.3000000000000	3.1880494533976	7.9529126077665
7.3100000000000	3.1763089818198	7.9517886264234
7.3200000000000	3.1645100853722	7.9505787419804
7.3300000000000	3.1526539888693	7.9492822491455
7.3400000000000	3.1407419271027	7.9478984591854
7.3500000000000	3.1287751445817	7.9464267001437
7.3600000000000	3.1167548952679	7.9448663170541
7.3700000000000	3.1046824423046	7.9432166721474
7.3800000000000	3.0925590577405	7.9414771450531
7.3900000000000	3.0803860222487	7.9396471329956
7.4000000000000	3.0681646248395	7.9377260509840
7.4100000000000	3.0558961625691	7.9357133319954
7.4200000000000	3.0435819402428	7.9336084271531
7.4300000000000	3.0312232701144	7.9314108058970
7.4400000000000	3.0188214715800	7.9291199561483
7.4500000000000	3.0063778708679	7.9267353844679
7.4600000000000	2.9938938007248	7.9242566162065
7.4700000000000	2.9813706000973	7.9216831956497
7.4800000000000	2.9688096138099	7.9190146861545
7.4900000000000	2.9562121922392	7.9162506702798
7.5000000000000	2.9435796909849	7.9133907499088
7.5100000000000	2.9309134705374	7.9104345463649
7.5200000000000	2.9182148959423	7.9073817005191
7.5300000000000	2.9054853364620	7.9042318728915
7.5400000000000	2.8927261652348	7.9009847437434
7.5500000000000	2.8799387589315	7.8976400131632
7.5600000000000	2.8671244974095	7.8941974011438
7.5700000000000	2.8542847633654	7.8906566476527
7.5800000000000	2.8414209419849	7.8870175126935
7.5900000000000	2.8285344205918	7.8832797763607
7.6000000000000	2.8156265882954	7.8794432388854
7.6100000000000	2.8026988356365	7.8755077206739
7.6200000000000	2.7897525542324	7.8714730623379
7.6300000000000	2.7767891364217	7.8673391247168
7.6400000000000	2.7638099749074	7.8631057888919
7.6500000000000	2.7508164624008	7.8587729561927
7.6600000000000	2.7378099912644	7.8543405481952
7.6700000000000	2.7247919531556	7.8498085067118
7.6800000000000	2.7117637386700	7.8451767937740
7.6900000000000	2.6987267369856	7.8404453916060
7.7000000000000	2.6856823355077	7.8356143025911
7.7100000000000	2.6726319195147	7.8306835492302
7.7200000000000	2.6595768718046	7.8256531740916
7.7300000000000	2.6465185723436	7.8205232397542
7.7400000000000	2.6334583979160	7.8152938287412
7.7500000000000	2.6203977217751	7.8099650434478
7.7600000000000	2.6073379132973	7.8045370060601
7.7700000000000	2.5942803376374	7.7990098584664
7.7800000000000	2.5812263553867	7.7933837621613
7.7900000000000	2.5681773222336	7.7876588981424
7.8000000000000	2.5551345886266	7.7818354667990
7.8100000000000	2.5420994994410	7.7759136877939
7.8200000000000	2.5290733936478	7.7698937999384
7.8300000000000	2.5160576039868	7.7637760610588
7.8400000000000	2.5030534566417	7.7575607478579
7.8500000000000	2.4900622709221	7.7512481557672
7.8600000000000	2.4770853589441	7.7448385987947
7.8700000000000	2.4641240253203	7.7383324093644
7.8800000000000	2.4511795668506	7.7317299381497
7.8900000000000	2.4382532722185	7.7250315539007
7.9000000000000	2.4253464216916	7.7182376432645
7.9100000000000	2.4124602868268	7.7113486106006
7.9200000000000	2.3995961301805	7.7043648777886
7.9300000000000	2.3867552050232	7.6972868840316
7.9400000000000	2.3739387550594	7.6901150856528
7.9500000000000	2.3611480141533	7.6828499558873
7.9600000000000	2.3483842060585	7.6754919846678
7.9700000000000	2.3356485441542	7.6680416784058
7.9800000000000	2.3229422311867	7.6604995597671
7.9900000000000	2.3102664590164	7.6528661674422
8.0000000000000	2.2976224083703	7.6451420559133
8.0100000000000	2.2850112486012	7.6373277952148
8.0200000000000	2.2724341374520	7.6294239706907
8.0300000000000	2.2598922208264	7.6214311827476
8.0400000000000	2.2473866325658	7.6133500466029
8.0500000000000	2.2349184942322	7.6051811920301
8.0600000000000	2.2224889148974	7.5969252630996
8.0700000000000	2.2100989909390	7.5885829179162
8.0800000000000	2.1977498058419	7.5801548283536
8.0900000000000	2.1854424300071	7.5716416797849
8.1000000000000	2.1731779205666	7.5630441708112
8.1100000000000	2.1609573212050	7.5543630129862
8.1200000000000	2.1487816619874	7.5455989305392
8.1300000000000	2.1366519591944	7.5367526600948
8.1400000000000	2.1245692151635	7.5278249503909
8.1500000000000	2.1125344181369	7.5188165619942
8.1600000000000	2.1005485421164	7.5097282670144
8.1700000000000	2.0886125467250	7.5005608488158
8.1800000000000	2.0767273770750	7.4913151017279
8.1900000000000	2.0648939636429	7.4819918307544
8.2000000000000	2.0531132221507	7.4725918512815
8.2100000000000	2.0413860534547	7.4631159887840
8.2200000000000	2.0297133434402	7.4535650785321
8.2300000000000	2.0180959629229	7.4439399652962
8.2400000000000	2.0065347675577	7.4342415030518
8.2500000000000	1.9950305977534	7.4244705546838
8.2600000000000	1.9835842785939	7.4146279916912
8.2700000000000	1.9721966197666	7.4047146938909
8.2800000000000	1.9608684154969	7.3947315491222
8.2900000000000	1.9496004444889	7.3846794529515
8.3000000000000	1.9383934698731	7.3745593083776
8.3100000000000	1.9272482391602	7.3643720255370
8.3200000000000	1.9161654842009	7.3541185214112
8.3300000000000	1.9051459211523	7.3437997195333
8.3400000000000	1.8941902504505	7.3334165496971
8.3500000000000	1.8832991567892	7.3229699476666
8.3600000000000	1.8724733091039	7.3124608548870
8.3700000000000	1.8617133605631	7.3018902181973
8.3800000000000	1.8510199485642	7.2912589895446
8.3900000000000	1.8403936947360	7.2805681256997
8.4000000000000	1.8298352049467	7.2698185879751
8.4100000000000	1.8193450693174	7.2590113419448
8.4200000000000	1.8089238622413	7.2481473571659
8.4300000000000	1.7985721424079	7.2372276069030
8.4400000000000	1.7882904528335	7.2262530678547
8.4500000000000	1.7780793208961	7.2152247198822
8.4600000000000	1.7679392583756	7.2041435457412
8.4700000000000	1.7578707614993	7.1930105308157
8.4800000000000	1.7478743109924	7.1818266628551
8.4900000000000	1.7379503721328	7.1705929317141
8.5000000000000	1.7280993948113	7.1593103290949
8.5100000000000	1.7183218135962	7.1479798482938
8.5200000000000	1.7086180478022	7.1366024839491
8.5300000000000	1.6989885015639	7.1251792317943
