freq	Re	Im
3.9800000000000	-0.48310396656402	9.9945997076697
3.9900000000000	-0.49174326551626	9.9857339629973
4.0000000000000	-0.50046821719884	9.9763922500082
4.0100000000000	-0.50926967629967	9.9665801381983
4.0200000000000	-0.51813867795083	9.9563032892291
4.0300000000000	-0.52706643870282	9.9455674525169
4.0400000000000	-0.53604435734740	9.9343784608137
4.0500000000000	-0.54506401559081	9.9227422257866
4.0600000000000	-0.55411717857973	9.9106647336038
4.0700000000000	-0.56319579528142	9.8981520405289
4.0800000000000	-0.57229199872119	9.8852102685336
4.0900000000000	-0.58139810607891	9.8718456009295
4.1000000000000	-0.59050661864803	9.8580642780284
4.1100000000000	-0.59961022165939	9.8438725928327
4.1200000000000	-0.60870178397316	9.8292768867632
4.1300000000000	-0.61777435764192	9.8142835454270
4.1400000000000	-0.62682117734832	9.7988989944305
4.1500000000000	-0.63583565972057	9.7831296952426
4.1600000000000	-0.64481140252938	9.7669821411099
4.1700000000000	-0.65374218376978	9.7504628530303
4.1800000000000	-0.66262196063182	9.7335783757853
4.1900000000000	-0.67144486836368	9.7163352740383
4.2000000000000	-0.68020521903102	9.6987401284974
4.2100000000000	-0.68889750017657	9.6807995321501
4.2200000000000	-0.69751637338379	9.6625200865688
4.2300000000000	-0.70605667274866	9.6439083982920
4.2400000000000	-0.71451340326347	9.6249710752831
4.2500000000000	-0.72288173911669	9.6057147234672
4.2600000000000	-0.73115702191289	9.5861459433505
4.2700000000000	-0.73933475881670	9.5662713267211
4.2800000000000	-0.74741062062492	9.5460974534356
4.2900000000000	-0.75538043977058	9.5256308882902
4.3000000000000	-0.76324020826297	9.5048781779789
4.3100000000000	-0.77098607556776	9.4838458481401
4.3200000000000	-0.77861434643075	9.4625404004909
4.3300000000000	-0.78612147864932	9.4409683100511
4.3400000000000	-0.79350408079536	9.4191360224567
4.3500000000000	-0.80075890989333	9.3970499513632
4.3600000000000	-0.80788286905723	9.3747164759401
4.3700000000000	-0.81487300508991	9.3521419384539
4.3800000000000	-0.82172650604852	9.3293326419428
4.3900000000000	-0.82844069877943	9.3062948479805
4.4000000000000	-0.83501304642588	9.2830347745293
4.4100000000000	-0.84144114591198	9.2595585938832
4.4200000000000	-0.84772272540607	9.2358724306985
4.4300000000000	-0.85385564176655	9.2119823601127
4.4400000000000	-0.85983787797350	9.1878944059503
4.4500000000000	-0.86566754054865	9.1636145390143
4.4600000000000	-0.87134285696708	9.1391486754636
4.4700000000000	-0.87686217306295	9.1145026752738
4.4800000000000	-0.88222395043227	9.0896823407811
4.4900000000000	-0.88742676383512	9.0646934153078
4.5000000000000	-0.89246929860002	9.0395415818686
4.5100000000000	-0.89735034803262	9.0142324619556
4.5200000000000	-0.90206881083112	8.9887716144008
4.5300000000000	-0.90662368851079	8.9631645343157
4.5400000000000	-0.91101408283937	8.9374166521043
4.5500000000000	-0.91523919328571	8.9115333325507
4.5600000000000	-0.91929831448335	8.8855198739773
4.5700000000000	-0.92319083371096	8.8593815074732
4.5800000000000	-0.92691622839145	8.8331233961912
4.5900000000000	-0.93047406361124	8.8067506347116
4.6000000000000	-0.93386398966135	8.7802682484703
4.6100000000000	-0.93708573960187	8.7536811932509
4.6200000000000	-0.94013912685099	8.7269943547380
4.6300000000000	-0.94302404280002	8.7002125481307
4.6400000000000	-0.94574045445564	8.6733405178137
4.6500000000000	-0.94828840211049	8.6463829370851
4.6600000000000	-0.95066799704298	8.6193444079390
4.6700000000000	-0.95287941924771	8.5922294609004
4.6800000000000	-0.95492291519688	8.5650425549118
4.6900000000000	-0.95679879563398	8.5377880772693
4.7000000000000	-0.95850743340019	8.5104703436058
4.7100000000000	-0.96004926129440	8.4830935979210
4.7200000000000	-0.96142476996730	8.4556620126549
4.7300000000000	-0.96263450585015	8.4281796888051
4.7400000000000	-0.96367906911881	8.4006506560836
4.7500000000000	-0.96455911169334	8.3730788731146
4.7600000000000	-0.96527533527355	8.3454682276687
4.7700000000000	-0.96582848941084	8.3178225369343
4.7800000000000	-0.96621936961667	8.2901455478228
4.7900000000000	-0.96644881550772	8.2624409373075
4.8000000000000	-0.96651770898795	8.2347123127938
4.8100000000000	-0.96642697246773	8.2069632125196
4.8200000000000	-0.96617756712005	8.1791971059840
4.8300000000000	-0.96577049117375	8.1514173944036
4.8400000000000	-0.96520677824397	8.1236274111944
4.8500000000000	-0.96448749569950	8.0958304224784
4.8600000000000	-0.96361374306711	8.0680296276127
4.8700000000000	-0.96258665047260	8.0402281597413
4.8800000000000	-0.96140737711859	8.0124290863665
4.8900000000000	-0.96007710979852	7.9846354099404
4.9000000000000	-0.95859706144704	7.9568500684738
4.9100000000000	-0.95696846972621	7.9290759361627
4.9200000000000	-0.95519259564727	7.9013158240299
4.9300000000000	-0.95327072222791	7.8735724805818
4.9400000000000	-0.95120415318441	7.8458485924788
4.9500000000000	-0.94899421165833	7.8181467852174
4.9600000000000	-0.94664223897770	7.7904696238251
4.9700000000000	-0.94414959345183	7.7628196135649
4.9800000000000	-0.94151764919969	7.7351992006501
4.9900000000000	-0.93874779501128	7.7076107729669
5.0000000000000	-0.93584143324160	7.6800566608058
5.0100000000000	-0.93279997873670	7.6525391375995
5.0200000000000	-0.92962485779142	7.6250604206667
5.0300000000000	-0.92631750713832	7.5976226719616
5.0400000000000	-0.92287937296723	7.5702279988281
5.0500000000000	-0.91931190997506	7.5428784547573
5.0600000000000	-0.91561658044529	7.5155760401485
5.0700000000000	-0.91179485335661	7.4883227030727
5.0800000000000	-0.90784820352026	7.4611203400380
5.0900000000000	-0.90377811074543	7.4339707967554
5.1000000000000	-0.89958605903240	7.4068758689066
5.1100000000000	-0.89527353579269	7.3798373029102
5.1200000000000	-0.89084203109580	7.3528567966887
5.1300000000000	-0.88629303694194	7.3259360004338
5.1400000000000	-0.88162804656034	7.2990765173702
5.1500000000000	-0.87684855373245	7.2722799045173
5.1600000000000	-0.87195605213963	7.2455476734488
5.1700000000000	-0.86695203473473	7.2188812910493
5.1800000000000	-0.86183799313707	7.1922821802670
5.1900000000000	-0.85661541705024	7.1657517208635
5.2000000000000	-0.85128579370231	7.1392912501590
5.2100000000000	-0.84585060730776	7.1129020637737
5.2200000000000	-0.84031133855082	7.0865854163635
5.2300000000000	-0.83466946408948	7.0603425223516
5.2400000000000	-0.82892645607995	7.0341745566543
5.2500000000000	-0.82308378172073	7.0080826554013
5.2600000000000	-0.81714290281609	6.9820679166501
5.2700000000000	-0.81110527535829	6.9561314010946
5.2800000000000	-0.80497234912817	6.9302741327668
5.2900000000000	-0.79874556731351	6.9044970997324
5.3000000000000	-0.79242636614480	6.8788012547800
5.3100000000000	-0.78601617454787	6.8531875161025
5.3200000000000	-0.77951641381300	6.8276567679724
5.3300000000000	-0.77292849728001	6.8022098614090
5.3400000000000	-0.76625383003884	6.7768476148395
5.3500000000000	-0.75949380864526	6.7515708147511
5.3600000000000	-0.75264982085133	6.7263802163367
5.3700000000000	-0.74572324534995	6.7012765441323
5.3800000000000	-0.73871545153336	6.6762604926473
5.3900000000000	-0.73162779926505	6.6513327269858
5.4000000000000	-0.72446163866462	6.6264938834613
5.4100000000000	-0.71721830990532	6.6017445702025
5.4200000000000	-0.70989914302385	6.5770853677513
5.4300000000000	-0.70250545774198	6.5525168296530
5.4400000000000	-0.69503856329961	6.5280394830379
5.4500000000000	-0.68749975829911	6.5036538291952
5.4600000000000	-0.67989033056026	6.4793603441384
5.4700000000000	-0.67221155698572	6.4551594791629
5.4800000000000	-0.66446470343654	6.4310516613950
5.4900000000000	-0.65665102461740	6.4070372943332
5.5000000000000	-0.64877176397133	6.3831167583807
5.5100000000000	-0.64082815358347	6.3592904113703
5.5200000000000	-0.63282141409366	6.3355585890810
5.5300000000000	-0.62475275461747	6.3119216057464
5.5400000000000	-0.61662337267551	6.2883797545552
5.5500000000000	-0.60843445413054	6.2649333081433
5.5600000000000	-0.60018717313229	6.2415825190784
5.5700000000000	-0.59188269206950	6.2183276203360
5.5800000000000	-0.58352216152921	6.1951688257682
5.5900000000000	-0.57510672026270	6.1721063305640
5.6000000000000	-0.56663749515807	6.1491403117024
5.6100000000000	-0.55811560121911	6.1262709283969
5.6200000000000	-0.54954214155026	6.1034983225332
5.6300000000000	-0.54091820734737	6.0808226190988
5.6400000000000	-0.53224487789408	6.0582439266049
5.6500000000000	-0.52352322056356	6.0357623375012
5.6600000000000	-0.51475429082546	6.0133779285833
5.6700000000000	-0.50593913225778	5.9910907613917
5.6800000000000	-0.49707877656344	5.9689008826055
5.6900000000000	-0.48817424359153	5.9468083244268
5.7000000000000	-0.47922654136277	5.9248131049594
5.7100000000000	-0.47023666609923	5.9029152285798
5.7200000000000	-0.46120560225801	5.8811146863014
5.7300000000000	-0.45213432256872	5.8594114561320
5.7400000000000	-0.44302378807459	5.8378055034243
5.7500000000000	-0.43387494817706	5.8162967812194
5.7600000000000	-0.42468874068373	5.7948852305844
5.7700000000000	-0.41546609185931	5.7735707809429
5.7800000000000	-0.40620791647978	5.7523533503991
5.7900000000000	-0.39691511788920	5.7312328460556
5.8000000000000	-0.38758858805940	5.7102091643253
5.8100000000000	-0.37822920765210	5.6892821912362
5.8200000000000	-0.36883784608355	5.6684518027312
5.8300000000000	-0.35941536159147	5.6477178649607
5.8400000000000	-0.34996260130415	5.6270802345705
5.8500000000000	-0.34048040131167	5.6065387589829
5.8600000000000	-0.33096958673891	5.5860932766722
5.8700000000000	-0.32143097182065	5.5657436174354
5.8800000000000	-0.31186535997810	5.5454896026560
5.8900000000000	-0.30227354389731	5.5253310455630
5.9000000000000	-0.29265630560890	5.5052677514849
5.9100000000000	-0.28301441656932	5.4852995180974
5.9200000000000	-0.27334863774335	5.4654261356667
5.9300000000000	-0.26365971968795	5.4456473872874
5.9400000000000	-0.25394840263709	5.4259630491147
5.9500000000000	-0.24421541658775	5.4063728905932
5.9600000000000	-0.23446148138688	5.3868766746786
5.9700000000000	-0.22468730681921	5.3674741580570
5.9800000000000	-0.21489359269588	5.3481650913573
5.9900000000000	-0.20508102894390	5.3289492193603
6.0000000000000	-0.19525029569612	5.3098262812030
6.0100000000000	-0.18540206338200	5.2907960105780
6.0200000000000	-0.17553699281872	5.2718581359288
6.0300000000000	-0.16565573530295	5.2530123806408
6.0400000000000	-0.15575893270286	5.2342584632278
6.0500000000000	-0.14584721755067	5.2155960975149
6.0600000000000	-0.13592121313529	5.1970249928163
6.0700000000000	-0.12598153359543	5.1785448541103
6.0800000000000	-0.11602878401270	5.1601553822090
6.0900000000000	-0.10606356050501	5.1418562739258
6.1000000000000	-0.096086450319980	5.1236472222371
6.1100000000000	-0.086098031928437	5.1055279164421
6.1200000000000	-0.076098875117908	5.0874980423178
6.1300000000000	-0.066089541086073	5.0695572822710
6.1400000000000	-0.056070582534175	5.0517053154860
6.1500000000000	-0.046042543760306	5.0339418180702
6.1600000000000	-0.036005960752520	5.0162664631947
6.1700000000000	-0.025961361281779	4.9986789212328
6.1800000000000	-0.015909264994718	4.9811788598949
6.1900000000000	-0.0058501835061207	4.9637659443596
6.2000000000000	0.0042153795088923	4.9464398374029
6.2100000000000	0.014286928222918	4.9292001995228
6.2200000000000	0.024363974564728	4.9120466890626
6.2300000000000	0.034446038128046	4.8949789623295
6.2400000000000	0.044532646080715	4.8779966737118
6.2500000000000	0.054623333074290	4.8610994757921
6.2600000000000	0.064717641154018	4.8442870194587
6.2700000000000	0.074815119669334	4.8275589540136
6.2800000000000	0.084915325184763	4.8109149272782
6.2900000000000	0.095017821391351	4.7943545856961
6.3000000000000	0.10512217901859	4.7778775744334
6.3100000000000	0.11522797574685	4.7614835374771
6.3200000000000	0.12533479612042	4.7451721177299
6.3300000000000	0.13544223146099	4.7289429571037
6.3400000000000	0.14554987978180	4.7127956966100
6.3500000000000	0.15565734570235	4.6967299764484
6.3600000000000	0.16576424036364	4.6807454360927
6.3700000000000	0.17587018134410	4.6648417143750
6.3800000000000	0.18597479257610	4.6490184495669
6.3900000000000	0.19607770426305	4.6332752794597
6.4000000000000	0.20617855279722	4.6176118414417
6.4100000000000	0.21627698067811	4.6020277725737
6.4200000000000	0.22637263643155	4.5865227096625
6.4300000000000	0.23646517452935	4.5710962893327
6.4400000000000	0.24655425530979	4.5557481480960
6.4500000000000	0.25663954489855	4.5404779224193
6.4600000000000	0.26672071513056	4.5252852487908
6.4700000000000	0.27679744347230	4.5101697637837
6.4800000000000	0.28686941294498	4.4951311041192
6.4900000000000	0.29693631204825	4.4801689067266
6.5000000000000	0.30699783468469	4.4652828088033
6.5100000000000	0.31705368008501	4.4504724478710
6.5200000000000	0.32710355273383	4.4357374618327
6.5300000000000	0.33714716229631	4.4210774890261
6.5400000000000	0.34718422354535	4.4064921682766
6.5500000000000	0.35721445628955	4.3919811389487
6.5600000000000	0.36723758530186	4.3775440409952
6.5700000000000	0.37725334024897	4.3631805150061
6.5800000000000	0.38726145562129	4.3488902022550
6.5900000000000	0.39726167066373	4.3346727447449
6.6000000000000	0.40725372930716	4.3205277852520
6.6100000000000	0.41723738010054	4.3064549673689
6.6200000000000	0.42721237614375	4.2924539355460
6.6300000000000	0.43717847502113	4.2785243351315
6.6400000000000	0.44713543873570	4.2646658124110
6.6500000000000	0.45708303364409	4.2508780146446
6.6600000000000	0.46702103039213	4.2371605901041
6.6700000000000	0.47694920385113	4.2235131881083
6.6800000000000	0.48686733305484	4.2099354590572
6.6900000000000	0.49677520113714	4.1964270544652
6.7000000000000	0.50667259527030	4.1829876269937
6.7100000000000	0.51655930660402	4.1696168304815
6.7200000000000	0.52643513020508	4.1563143199753
6.7300000000000	0.53629986499763	4.1430797517586
6.7400000000000	0.54615331370425	4.1299127833796
6.7500000000000	0.55599528278753	4.1168130736785
6.7600000000000	0.56582558239235	4.1037802828131
6.7700000000000	0.57564402628891	4.0908140722846
6.7800000000000	0.58545043181621	4.0779141049612
6.7900000000000	0.59524461982635	4.0650800451021
6.8000000000000	0.60502641462935	4.0523115583792
6.8100000000000	0.61479564393864	4.0396083118994
6.8200000000000	0.62455213881717	4.0269699742251
6.8300000000000	0.63429573362414	4.0143962153940
6.8400000000000	0.64402626596235	4.0018867069383
6.8500000000000	0.65374357662614	3.9894411219034
6.8600000000000	0.66344750954993	3.9770591348650
6.8700000000000	0.67313791175743	3.9647404219462
6.8800000000000	0.68281463331129	3.9524846608338
6.8900000000000	0.69247752726353	3.9402915307929
6.9000000000000	0.70212644960640	3.9281607126826
6.9100000000000	0.71176125922385	3.9160918889692
6.9200000000000	0.72138181784367	3.9040847437397
6.9300000000000	0.73098798999003	3.8921389627146
6.9400000000000	0.74057964293674	3.8802542332598
6.9500000000000	0.75015664666094	3.8684302443978
6.9600000000000	0.75971887379741	3.8566666868184
6.9700000000000	0.76926619959341	3.8449632528891
6.9800000000000	0.77879850186402	3.8333196366644
6.9900000000000	0.78831566094807	3.8217355338947
7.0000000000000	0.79781755966460	3.8102106420346
7.0100000000000	0.80730408326970	3.7987446602510
7.0200000000000	0.81677511941409	3.7873372894300
7.0300000000000	0.82623055810104	3.7759882321836
7.0400000000000	0.83567029164483	3.7646971928562
7.0500000000000	0.84509421462975	3.7534638775299
7.0600000000000	0.85450222386957	3.7422879940297
7.0700000000000	0.86389421836747	3.7311692519285
7.0800000000000	0.87327009927648	3.7201073625506
7.0900000000000	0.88262976986039	3.7091020389760
7.1000000000000	0.89197313545514	3.6981529960434
7.1100000000000	0.90130010343065	3.6872599503528
7.1200000000000	0.91061058315311	3.6764226202679
7.1300000000000	0.91990448594777	3.6656407259182
7.1400000000000	0.92918172506210	3.6549139892001
7.1500000000000	0.93844221562946	3.6442421337781
7.1600000000000	0.94768587463319	3.6336248850853
7.1700000000000	0.95691262087110	3.6230619703238
7.1800000000000	0.96612237492044	3.6125531184640
7.1900000000000	0.97531505910322	3.6020980602448
7.2000000000000	0.98449059745204	3.5916965281718
7.2100000000000	0.99364891567623	3.5813482565165
7.2200000000000	1.0027899411285	3.5710529813144
7.2300000000000	1.0119136027718	3.5608104403628
7.2400000000000	1.0210198311470	3.5506203732186
7.2500000000000	1.0301085583402	3.5404825211953
7.2600000000000	1.0391797179516	3.5303966273601
7.2700000000000	1.0482332450631	3.5203624365302
7.2800000000000	1.0572690762082	3.5103796952692
7.2900000000000	1.0662871493407	3.5004481518830
7.3000000000000	1.0752874038043	3.4905675564153
7.3100000000000	1.0842697803031	3.4807376606428
7.3200000000000	1.0932342208715	3.4709582180705
7.3300000000000	1.1021806688454	3.4612289839258
7.3400000000000	1.1111090688326	3.4515497151538
7.3500000000000	1.1200193666850	3.4419201704103
7.3600000000000	1.1289115094698	3.4323401100564
7.3700000000000	1.1377854454418	3.4228092961520
7.3800000000000	1.1466411240158	3.4133274924487
7.3900000000000	1.1554784957393	3.4038944643830
7.4000000000000	1.1642975122658	3.3945099790691
7.4100000000000	1.1730981263277	3.3851738052916
7.4200000000000	1.1818802917106	3.3758857134972
7.4300000000000	1.1906439632269	3.3666454757873
7.4400000000000	1.1993890966899	3.3574528659095
7.4500000000000	1.2081156488893	3.3483076592489
7.4600000000000	1.2168235775650	3.3392096328201
7.4700000000000	1.2255128413832	3.3301585652575
7.4800000000000	1.2341833999112	3.3211542368066
7.4900000000000	1.2428352135937	3.3121964293146
7.5000000000000	1.2514682437287	3.3032849262208
7.5100000000000	1.2600824524435	3.2944195125466
7.5200000000000	1.2686778026719	3.2855999748860
7.5300000000000	1.2772542581304	3.2768261013949
7.5400000000000	1.2858117832961	3.2680976817809
7.5500000000000	1.2943503433833	3.2594145072930
7.5600000000000	1.3028699043220	3.2507763707104
7.5700000000000	1.3113704327350	3.2421830663319
7.5800000000000	1.3198518959167	3.2336343899643
7.5900000000000	1.3283142618112	3.2251301389117
7.6000000000000	1.3367574989912	3.2166701119635
7.6100000000000	1.3451815766365	3.2082541093830
7.6200000000000	1.3535864645139	3.1998819328956
7.6300000000000	1.3619721329558	3.1915533856764
7.6400000000000	1.3703385528402	3.1832682723387
7.6500000000000	1.3786856955706	3.1750263989210
7.6600000000000	1.3870135330561	3.1668275728749
7.6700000000000	1.3953220376917	3.1586716030526
7.6800000000000	1.4036111823384	3.1505582996937
7.6900000000000	1.4118809403049	3.1424874744126
7.7000000000000	1.4201312853276	3.1344589401853
7.7100000000000	1.4283621915526	3.1264725113361
7.7200000000000	1.4365736335165	3.1185280035244
7.7300000000000	1.4447655861282	3.1106252337313
7.7400000000000	1.4529380246512	3.1027640202456
7.7500000000000	1.4610909246849	3.0949441826504
7.7600000000000	1.4692242621473	3.0871655418090
7.7700000000000	1.4773380132572	3.0794279198511
7.7800000000000	1.4854321545168	3.0717311401585
7.7900000000000	1.4935066626964	3.0640750273502
7.8000000000000	1.5015615148129	3.0564594072700
7.8100000000000	1.5095966881180	3.0488841069695
7.8200000000000	1.5176121600786	3.0413489546954
7.8300000000000	1.5256079083619	3.0338537798737
7.8400000000000	1.5335839108181	3.0263984130952
7.8500000000000	1.5415401454653	3.0189826861009
7.8600000000000	1.5494765904732	3.0116064317661
7.8700000000000	1.5573932241473	3.0042694840862
7.8800000000000	1.5652900249140	2.9969716781609
7.8900000000000	1.5731669713048	2.9897128501787
7.9000000000000	1.5810240419416	2.9824928374021
7.9100000000000	1.5888612155213	2.9753114781513
7.9200000000000	1.5966784708017	2.9681686117889
7.9300000000000	1.6044757865861	2.9610640787042
7.9400000000000	1.6122531417097	2.9539977202973
7.9500000000000	1.6200105150248	2.9469693789632
7.9600000000000	1.6277478853872	2.9399788980755
7.9700000000000	1.6354652316419	2.9330261219708
7.9800000000000	1.6431625326094	2.9261108959321
7.9900000000000	1.6508397670727	2.9192330661726
8.0000000000000	1.6584969137632	2.9123924798195
8.0100000000000	1.6661339513480	2.9055889848974
8.0200000000000	1.6737508584165	2.8988224303118
8.0300000000000	1.6813476134677	2.8920926658326
8.0400000000000	1.6889241948976	2.8853995420772
8.0500000000000	1.6964805809862	2.8787429104939
8.0600000000000	1.7040167498857	2.8721226233452
8.0700000000000	1.7115326796078	2.8655385336905
8.0800000000000	1.7190283480119	2.8589904953696
8.0900000000000	1.7265037327928	2.8524783629851
8.1000000000000	1.7339588114698	2.8460019918858
8.1100000000000	1.7413935613739	2.8395612381491
8.1200000000000	1.7488079596377	2.8331559585640
8.1300000000000	1.7562019831829	2.8267860106135
8.1400000000000	1.7635756087101	2.8204512524575
8.1500000000000	1.7709288126877	2.8141515429152
8.1600000000000	1.7782615713405	2.8078867414474
8.1700000000000	1.7855738606400	2.8016567081391
8.1800000000000	1.7928656562932	2.7954613036817
8.1900000000000	1.8001369337329	2.7893003893555
8.2000000000000	1.8073876681071	2.7831738270117
8.2100000000000	1.8146178342692	2.7770814790543
8.2200000000000	1.8218274067682	2.7710232084229
8.2300000000000	1.8290163598394	2.7649988785740
8.2400000000000	1.8361846673941	2.7590083534632
8.2500000000000	1.8433323030112	2.7530514975274
8.2600000000000	1.8504592399275	2.7471281756662
8.2700000000000	1.8575654510287	2.7412382532239
8.2800000000000	1.8646509088410	2.7353815959712
8.2900000000000	1.8717155855222	2.7295580700868
8.3000000000000	1.8787594528530	2.7237675421392
8.3100000000000	1.8857824822291	2.7180098790680
8.3200000000000	1.8927846446528	2.7122849481655
8.3300000000000	1.8997659107252	2.7065926170584
8.3400000000000	1.9067262506382	2.7009327536885
8.3500000000000	1.9136656341671	2.6953052262949
8.3600000000000	1.9205840306630	2.6897099033946
8.3700000000000	1.9274814090455	2.6841466537641
