freq	A
4.9800000000000	0.9555304
4.9900000000000	0.9552421
5.0000000000000	0.9549547
5.0100000000000	0.9546683
5.0200000000000	0.9543829
5.0300000000000	0.9540985
5.0400000000000	0.9538152
5.0500000000000	0.9535328
5.0600000000000	0.9532516
5.0700000000000	0.9529714
5.0800000000000	0.9526922
5.0900000000000	0.9524142
5.1000000000000	0.9521373
5.1100000000000	0.9518615
5.1200000000000	0.9515868
5.1300000000000	0.9513133
5.1400000000000	0.9510409
5.1500000000000	0.9507697
5.1600000000000	0.9504996
5.1700000000000	0.9502308
5.1800000000000	0.9499631
5.1900000000000	0.9496966
5.2000000000000	0.9494314
5.2100000000000	0.9491673
5.2200000000000	0.9489045
5.2300000000000	0.9486429
5.2400000000000	0.9483826
5.2500000000000	0.9481235
5.2600000000000	0.9478657
5.2700000000000	0.9476091
5.2800000000000	0.9473538
5.2900000000000	0.9470998
5.3000000000000	0.9468470
5.3100000000000	0.9465956
5.3200000000000	0.9463454
5.3300000000000	0.9460965
5.3400000000000	0.9458490
5.3500000000000	0.9456027
5.3600000000000	0.9453578
5.3700000000000	0.9451142
5.3800000000000	0.9448719
5.3900000000000	0.9446309
5.4000000000000	0.9443912
5.4100000000000	0.9441529
5.4200000000000	0.9439159
5.4300000000000	0.9436803
5.4400000000000	0.9434460
5.4500000000000	0.9432130
5.4600000000000	0.9429814
5.4700000000000	0.9427512
5.4800000000000	0.9425223
5.4900000000000	0.9422947
5.5000000000000	0.9420686
5.5100000000000	0.9418437
5.5200000000000	0.9416203
5.5300000000000	0.9413982
5.5400000000000	0.9411774
5.5500000000000	0.9409580
5.5600000000000	0.9407400
5.5700000000000	0.9405234
5.5800000000000	0.9403081
5.5900000000000	0.9400942
5.6000000000000	0.9398817
5.6100000000000	0.9396705
5.6200000000000	0.9394607
5.6300000000000	0.9392523
5.6400000000000	0.9390452
5.6500000000000	0.9388396
5.6600000000000	0.9386353
5.6700000000000	0.9384323
5.6800000000000	0.9382308
5.6900000000000	0.9380306
5.7000000000000	0.9378318
5.7100000000000	0.9376343
5.7200000000000	0.9374382
5.7300000000000	0.9372435
5.7400000000000	0.9370502
5.7500000000000	0.9368582
5.7600000000000	0.9366676
5.7700000000000	0.9364784
5.7800000000000	0.9362905
5.7900000000000	0.9361040
5.8000000000000	0.9359188
5.8100000000000	0.9357350
5.8200000000000	0.9355526
5.8300000000000	0.9353716
5.8400000000000	0.9351919
5.8500000000000	0.9350135
5.8600000000000	0.9348365
5.8700000000000	0.9346609
5.8800000000000	0.9344866
5.8900000000000	0.9343136
5.9000000000000	0.9341421
5.9100000000000	0.9339718
5.9200000000000	0.9338029
5.9300000000000	0.9336354
5.9400000000000	0.9334691
5.9500000000000	0.9333043
5.9600000000000	0.9331407
5.9700000000000	0.9329785
5.9800000000000	0.9328176
5.9900000000000	0.9326581
6.0000000000000	0.9324999
6.0100000000000	0.9323430
6.0200000000000	0.9321874
6.0300000000000	0.9320332
6.0400000000000	0.9318803
6.0500000000000	0.9317287
6.0600000000000	0.9315784
6.0700000000000	0.9314294
6.0800000000000	0.9312817
6.0900000000000	0.9311354
6.1000000000000	0.9309903
6.1100000000000	0.9308466
6.1200000000000	0.9307041
6.1300000000000	0.9305630
6.1400000000000	0.9304231
6.1500000000000	0.9302845
6.1600000000000	0.9301472
6.1700000000000	0.9300112
6.1800000000000	0.9298765
6.1900000000000	0.9297431
6.2000000000000	0.9296109
6.2100000000000	0.9294801
6.2200000000000	0.9293504
6.2300000000000	0.9292221
6.2400000000000	0.9290950
6.2500000000000	0.9289692
6.2600000000000	0.9288447
6.2700000000000	0.9287214
6.2800000000000	0.9285994
6.2900000000000	0.9284786
6.3000000000000	0.9283591
6.3100000000000	0.9282408
6.3200000000000	0.9281237
6.3300000000000	0.9280079
6.3400000000000	0.9278934
6.3500000000000	0.9277800
6.3600000000000	0.9276680
6.3700000000000	0.9275571
6.3800000000000	0.9274474
6.3900000000000	0.9273390
6.4000000000000	0.9272318
6.4100000000000	0.9271258
6.4200000000000	0.9270211
6.4300000000000	0.9269175
6.4400000000000	0.9268152
6.4500000000000	0.9267140
6.4600000000000	0.9266141
6.4700000000000	0.9265153
6.4800000000000	0.9264178
6.4900000000000	0.9263214
6.5000000000000	0.9262262
6.5100000000000	0.9261323
6.5200000000000	0.9260395
6.5300000000000	0.9259478
6.5400000000000	0.9258574
6.5500000000000	0.9257681
6.5600000000000	0.9256800
6.5700000000000	0.9255931
6.5800000000000	0.9255073
6.5900000000000	0.9254227
6.6000000000000	0.9253392
6.6100000000000	0.9252569
6.6200000000000	0.9251758
6.6300000000000	0.9250958
6.6400000000000	0.9250169
6.6500000000000	0.9249392
6.6600000000000	0.9248626
6.6700000000000	0.9247872
6.6800000000000	0.9247129
6.6900000000000	0.9246397
6.7000000000000	0.9245677
6.7100000000000	0.9244967
6.7200000000000	0.9244269
6.7300000000000	0.9243582
6.7400000000000	0.9242907
6.7500000000000	0.9242242
6.7600000000000	0.9241588
6.7700000000000	0.9240946
6.7800000000000	0.9240314
6.7900000000000	0.9239693
6.8000000000000	0.9239084
6.8100000000000	0.9238485
6.8200000000000	0.9237897
6.8300000000000	0.9237320
6.8400000000000	0.9236754
6.8500000000000	0.9236198
6.8600000000000	0.9235654
6.8700000000000	0.9235120
6.8800000000000	0.9234596
6.8900000000000	0.9234084
6.9000000000000	0.9233582
6.9100000000000	0.9233090
6.9200000000000	0.9232609
6.9300000000000	0.9232139
6.9400000000000	0.9231679
6.9500000000000	0.9231230
6.9600000000000	0.9230791
6.9700000000000	0.9230362
6.9800000000000	0.9229944
6.9900000000000	0.9229536
7.0000000000000	0.9229139
7.0100000000000	0.9228751
7.0200000000000	0.9228374
7.0300000000000	0.9228007
7.0400000000000	0.9227651
7.0500000000000	0.9227304
7.0600000000000	0.9226968
7.0700000000000	0.9226641
7.0800000000000	0.9226325
7.0900000000000	0.9226019
7.1000000000000	0.9225723
7.1100000000000	0.9225436
7.1200000000000	0.9225160
7.1300000000000	0.9224893
7.1400000000000	0.9224637
7.1500000000000	0.9224390
7.1600000000000	0.9224153
7.1700000000000	0.9223926
7.1800000000000	0.9223708
7.1900000000000	0.9223500
7.2000000000000	0.9223302
7.2100000000000	0.9223113
7.2200000000000	0.9222934
7.2300000000000	0.9222765
7.2400000000000	0.9222605
7.2500000000000	0.9222455
7.2600000000000	0.9222314
7.2700000000000	0.9222183
7.2800000000000	0.9222061
7.2900000000000	0.9221948
7.3000000000000	0.9221845
7.3100000000000	0.9221751
7.3200000000000	0.9221666
7.3300000000000	0.9221590
7.3400000000000	0.9221524
7.3500000000000	0.9221467
7.3600000000000	0.9221419
7.3700000000000	0.9221381
7.3800000000000	0.9221351
7.3900000000000	0.9221330
7.4000000000000	0.9221319
7.4100000000000	0.9221316
7.4200000000000	0.9221322
7.4300000000000	0.9221338
7.4400000000000	0.9221362
7.4500000000000	0.9221395
7.4600000000000	0.9221437
7.4700000000000	0.9221487
7.4800000000000	0.9221547
7.4900000000000	0.9221615
7.5000000000000	0.9221692
7.5100000000000	0.9221777
7.5200000000000	0.9221871
7.5300000000000	0.9221974
7.5400000000000	0.9222085
7.5500000000000	0.9222205
7.5600000000000	0.9222333
7.5700000000000	0.9222470
7.5800000000000	0.9222616
7.5900000000000	0.9222769
7.6000000000000	0.9222931
7.6100000000000	0.9223102
7.6200000000000	0.9223280
7.6300000000000	0.9223467
7.6400000000000	0.9223662
7.6500000000000	0.9223866
7.6600000000000	0.9224077
7.6700000000000	0.9224297
7.6800000000000	0.9224525
7.6900000000000	0.9224761
7.7000000000000	0.9225005
7.7100000000000	0.9225257
7.7200000000000	0.9225517
7.7300000000000	0.9225785
7.7400000000000	0.9226060
7.7500000000000	0.9226344
7.7600000000000	0.9226636
7.7700000000000	0.9226935
7.7800000000000	0.9227242
7.7900000000000	0.9227557
7.8000000000000	0.9227879
7.8100000000000	0.9228209
7.8200000000000	0.9228547
7.8300000000000	0.9228893
7.8400000000000	0.9229246
7.8500000000000	0.9229606
7.8600000000000	0.9229974
7.8700000000000	0.9230350
7.8800000000000	0.9230733
7.8900000000000	0.9231123
7.9000000000000	0.9231521
7.9100000000000	0.9231926
7.9200000000000	0.9232338
7.9300000000000	0.9232757
7.9400000000000	0.9233184
7.9500000000000	0.9233618
7.9600000000000	0.9234059
7.9700000000000	0.9234508
7.9800000000000	0.9234963
7.9900000000000	0.9235425
8.0000000000000	0.9235895
8.0100000000000	0.9236371
8.0200000000000	0.9236854
8.0300000000000	0.9237344
8.0400000000000	0.9237842
8.0500000000000	0.9238345
8.0600000000000	0.9238856
8.0700000000000	0.9239374
8.0800000000000	0.9239898
8.0900000000000	0.9240429
8.1000000000000	0.9240966
8.1100000000000	0.9241510
8.1200000000000	0.9242061
8.1300000000000	0.9242618
8.1400000000000	0.9243182
8.1500000000000	0.9243752
8.1600000000000	0.9244329
8.1700000000000	0.9244912
8.1800000000000	0.9245501
8.1900000000000	0.9246097
8.2000000000000	0.9246699
8.2100000000000	0.9247307
8.2200000000000	0.9247922
8.2300000000000	0.9248542
8.2400000000000	0.9249169
8.2500000000000	0.9249802
8.2600000000000	0.9250441
8.2700000000000	0.9251086
8.2800000000000	0.9251736
8.2900000000000	0.9252393
8.3000000000000	0.9253056
8.3100000000000	0.9253724
8.3200000000000	0.9254399
8.3300000000000	0.9255079
8.3400000000000	0.9255765
8.3500000000000	0.9256456
8.3600000000000	0.9257154
8.3700000000000	0.9257857
8.3800000000000	0.9258565
8.3900000000000	0.9259279
8.4000000000000	0.9259999
8.4100000000000	0.9260723
8.4200000000000	0.9261454
8.4300000000000	0.9262190
8.4400000000000	0.9262931
8.4500000000000	0.9263677
8.4600000000000	0.9264429
8.4700000000000	0.9265185
8.4800000000000	0.9265947
8.4900000000000	0.9266715
8.5000000000000	0.9267487
8.5100000000000	0.9268264
8.5200000000000	0.9269046
8.5300000000000	0.9269834
8.5400000000000	0.9270626
8.5500000000000	0.9271423
8.5600000000000	0.9272225
8.5700000000000	0.9273031
8.5800000000000	0.9273842
8.5900000000000	0.9274659
8.6000000000000	0.9275479
8.6100000000000	0.9276305
8.6200000000000	0.9277134
8.6300000000000	0.9277969
8.6400000000000	0.9278808
8.6500000000000	0.9279651
8.6600000000000	0.9280499
8.6700000000000	0.9281351
8.6800000000000	0.9282207
8.6900000000000	0.9283067
8.7000000000000	0.9283932
8.7100000000000	0.9284801
8.7200000000000	0.9285674
8.7300000000000	0.9286551
8.7400000000000	0.9287432
8.7500000000000	0.9288317
8.7600000000000	0.9289206
8.7700000000000	0.9290099
8.7800000000000	0.9290996
8.7900000000000	0.9291896
8.8000000000000	0.9292800
8.8100000000000	0.9293708
8.8200000000000	0.9294619
8.8300000000000	0.9295534
8.8400000000000	0.9296453
8.8500000000000	0.9297375
8.8600000000000	0.9298300
8.8700000000000	0.9299229
8.8800000000000	0.9300161
8.8900000000000	0.9301096
8.9000000000000	0.9302035
8.9100000000000	0.9302977
8.9200000000000	0.9303921
8.9300000000000	0.9304869
8.9400000000000	0.9305820
8.9500000000000	0.9306774
8.9600000000000	0.9307731
8.9700000000000	0.9308690
8.9800000000000	0.9309653
8.9900000000000	0.9310618
9.0000000000000	0.9311586
9.0100000000000	0.9312556
9.0200000000000	0.9313529
9.0300000000000	0.9314504
9.0400000000000	0.9315482
9.0500000000000	0.9316463
9.0600000000000	0.9317445
9.0700000000000	0.9318430
9.0800000000000	0.9319417
9.0900000000000	0.9320407
9.1000000000000	0.9321398
9.1100000000000	0.9322391
9.1200000000000	0.9323387
9.1300000000000	0.9324384
9.1400000000000	0.9325384
9.1500000000000	0.9326385
9.1600000000000	0.9327387
9.1700000000000	0.9328392
9.1800000000000	0.9329398
9.1900000000000	0.9330406
9.2000000000000	0.9331415
9.2100000000000	0.9332425
9.2200000000000	0.9333437
9.2300000000000	0.9334451
9.2400000000000	0.9335465
9.2500000000000	0.9336481
9.2600000000000	0.9337498
9.2700000000000	0.9338515
9.2800000000000	0.9339534
9.2900000000000	0.9340554
9.3000000000000	0.9341574
9.3100000000000	0.9342596
9.3200000000000	0.9343618
9.3300000000000	0.9344640
9.3400000000000	0.9345664
9.3500000000000	0.9346687
9.3600000000000	0.9347711
9.3700000000000	0.9348736
9.3800000000000	0.9349761
9.3900000000000	0.9350786
9.4000000000000	0.9351811
9.4100000000000	0.9352836
9.4200000000000	0.9353861
9.4300000000000	0.9354886
9.4400000000000	0.9355911
9.4500000000000	0.9356935
9.4600000000000	0.9357960
9.4700000000000	0.9358984
9.4800000000000	0.9360007
9.4900000000000	0.9361030
9.5000000000000	0.9362052
9.5100000000000	0.9363074
9.5200000000000	0.9364095
9.5300000000000	0.9365115
9.5400000000000	0.9366134
9.5500000000000	0.9367152
9.5600000000000	0.9368169
9.5700000000000	0.9369184
9.5800000000000	0.9370199
9.5900000000000	0.9371212
9.6000000000000	0.9372223
9.6100000000000	0.9373233
9.6200000000000	0.9374241
9.6300000000000	0.9375248
9.6400000000000	0.9376253
9.6500000000000	0.9377256
9.6600000000000	0.9378257
9.6700000000000	0.9379256
9.6800000000000	0.9380253
9.6900000000000	0.9381247
9.7000000000000	0.9382239
9.7100000000000	0.9383229
9.7200000000000	0.9384216
9.7300000000000	0.9385201
9.7400000000000	0.9386183
9.7500000000000	0.9387162
9.7600000000000	0.9388138
9.7700000000000	0.9389111
9.7800000000000	0.9390081
9.7900000000000	0.9391048
9.8000000000000	0.9392011
9.8100000000000	0.9392971
9.8200000000000	0.9393928
9.8300000000000	0.9394881
9.8400000000000	0.9395830
9.8500000000000	0.9396775
9.8600000000000	0.9397716
9.8700000000000	0.9398654
9.8800000000000	0.9399587
9.8900000000000	0.9400516
9.9000000000000	0.9401440
9.9100000000000	0.9402360
9.9200000000000	0.9403276
9.9300000000000	0.9404187
9.9400000000000	0.9405092
9.9500000000000	0.9405993
9.9600000000000	0.9406889
9.9700000000000	0.9407780
9.9800000000000	0.9408665
9.9900000000000	0.9409546
10.000000000000	0.9410420
10.010000000000	0.9411289
10.020000000000	0.9412152
10.030000000000	0.9413009
10.040000000000	0.9413860
10.050000000000	0.9414705
10.060000000000	0.9415544
10.070000000000	0.9416376
10.080000000000	0.9417202
10.090000000000	0.9418021
10.100000000000	0.9418833
10.110000000000	0.9419639
10.120000000000	0.9420437
10.130000000000	0.9421228
10.140000000000	0.9422012
10.150000000000	0.9422788
10.160000000000	0.9423557
10.170000000000	0.9424318
10.180000000000	0.9425071
10.190000000000	0.9425816
10.200000000000	0.9426553
10.210000000000	0.9427281
10.220000000000	0.9428002
10.230000000000	0.9428713
10.240000000000	0.9429416
10.250000000000	0.9430109
10.260000000000	0.9430794
10.270000000000	0.9431470
10.280000000000	0.9432136
10.290000000000	0.9432792
10.300000000000	0.9433439
10.310000000000	0.9434076
10.320000000000	0.9434703
10.330000000000	0.9435320
10.340000000000	0.9435927
10.350000000000	0.9436523
10.360000000000	0.9437108
10.370000000000	0.9437682
10.380000000000	0.9438246
10.390000000000	0.9438798
10.400000000000	0.9439339
10.410000000000	0.9439869
10.420000000000	0.9440386
10.430000000000	0.9440892
10.440000000000	0.9441386
10.450000000000	0.9441868
10.460000000000	0.9442337
10.470000000000	0.9442794
10.480000000000	0.9443237
10.490000000000	0.9443668
10.500000000000	0.9444086
10.510000000000	0.9444490
10.520000000000	0.9444881
10.530000000000	0.9445258
10.540000000000	0.9445621
10.550000000000	0.9445970
10.560000000000	0.9446305
10.570000000000	0.9446625
10.580000000000	0.9446930
10.590000000000	0.9447221
10.600000000000	0.9447496
10.610000000000	0.9447756
10.620000000000	0.9448000
10.630000000000	0.9448229
10.640000000000	0.9448441
10.650000000000	0.9448638
10.660000000000	0.9448817
10.670000000000	0.9448981
10.680000000000	0.9449127
10.690000000000	0.9449256
10.700000000000	0.9449368
10.710000000000	0.9449463
10.720000000000	0.9449539
10.730000000000	0.9449598
10.740000000000	0.9449638
10.750000000000	0.9449660
10.760000000000	0.9449663
10.770000000000	0.9449648
10.780000000000	0.9449613
10.790000000000	0.9449558
10.800000000000	0.9449484
10.810000000000	0.9449390
10.820000000000	0.9449275
10.830000000000	0.9449140
10.840000000000	0.9448985
10.850000000000	0.9448808
10.860000000000	0.9448610
10.870000000000	0.9448391
10.880000000000	0.9448150
10.890000000000	0.9447887
10.900000000000	0.9447602
10.910000000000	0.9447294
10.920000000000	0.9446963
10.930000000000	0.9446609
10.940000000000	0.9446231
10.950000000000	0.9445830
10.960000000000	0.9445405
10.970000000000	0.9444955
10.980000000000	0.9444481
10.990000000000	0.9443983
11.000000000000	0.9443459
11.010000000000	0.9442909
11.020000000000	0.9442334
11.030000000000	0.9441733
11.040000000000	0.9441105
11.050000000000	0.9440451
11.060000000000	0.9439769
11.070000000000	0.9439061
11.080000000000	0.9438325
11.090000000000	0.9437560
11.100000000000	0.9436768
11.110000000000	0.9435947
11.120000000000	0.9435097
11.130000000000	0.9434218
11.140000000000	0.9433309
11.150000000000	0.9432370
11.160000000000	0.9431401
11.170000000000	0.9430402
11.180000000000	0.9429371
11.190000000000	0.9428309
11.200000000000	0.9427216
11.210000000000	0.9426090
11.220000000000	0.9424933
11.230000000000	0.9423742
11.240000000000	0.9422518
11.250000000000	0.9421261
11.260000000000	0.9419970
11.270000000000	0.9418645
11.280000000000	0.9417286
11.290000000000	0.9415891
11.300000000000	0.9414461
11.310000000000	0.9412995
11.320000000000	0.9411494
11.330000000000	0.9409955
11.340000000000	0.9408380
11.350000000000	0.9406768
11.360000000000	0.9405118
11.370000000000	0.9403429
11.380000000000	0.9401702
11.390000000000	0.9399937
11.400000000000	0.9398132
11.410000000000	0.9396287
11.420000000000	0.9394402
11.430000000000	0.9392476
11.440000000000	0.9390510
11.450000000000	0.9388502
11.460000000000	0.9386452
11.470000000000	0.9384360
11.480000000000	0.9382225
11.490000000000	0.9380046
11.500000000000	0.9377824
11.510000000000	0.9375558
11.520000000000	0.9373248
11.530000000000	0.9370892
11.540000000000	0.9368491
11.550000000000	0.9366043
11.560000000000	0.9363550
11.570000000000	0.9361009
11.580000000000	0.9358421
11.590000000000	0.9355785
11.600000000000	0.9353101
11.610000000000	0.9350368
11.620000000000	0.9347585
11.630000000000	0.9344753
11.640000000000	0.9341870
11.650000000000	0.9338937
11.660000000000	0.9335952
11.670000000000	0.9332915
11.680000000000	0.9329826
11.690000000000	0.9326683
11.700000000000	0.9323488
11.710000000000	0.9320238
11.720000000000	0.9316934
11.730000000000	0.9313575
11.740000000000	0.9310160
11.750000000000	0.9306689
11.760000000000	0.9303162
11.770000000000	0.9299577
11.780000000000	0.9295934
11.790000000000	0.9292233
11.800000000000	0.9288474
11.810000000000	0.9284654
11.820000000000	0.9280775
11.830000000000	0.9276835
11.840000000000	0.9272833
11.850000000000	0.9268770
11.860000000000	0.9264645
11.870000000000	0.9260456
11.880000000000	0.9256204
11.890000000000	0.9251888
11.900000000000	0.9247507
11.910000000000	0.9243060
11.920000000000	0.9238548
11.930000000000	0.9233969
11.940000000000	0.9229322
11.950000000000	0.9224608
11.960000000000	0.9219825
11.970000000000	0.9214973
11.980000000000	0.9210051
11.990000000000	0.9205059
12.000000000000	0.9199996
12.010000000000	0.9194860
12.020000000000	0.9189653
12.030000000000	0.9184372
12.040000000000	0.9179018
12.050000000000	0.9173589
12.060000000000	0.9168085
12.070000000000	0.9162506
12.080000000000	0.9156849
12.090000000000	0.9151116
12.100000000000	0.9145305
12.110000000000	0.9139416
12.120000000000	0.9133447
12.130000000000	0.9127398
12.140000000000	0.9121269
12.150000000000	0.9115058
12.160000000000	0.9108765
12.170000000000	0.9102389
12.180000000000	0.9095930
12.190000000000	0.9089387
12.200000000000	0.9082758
12.210000000000	0.9076044
12.220000000000	0.9069244
12.230000000000	0.9062356
12.240000000000	0.9055380
12.250000000000	0.9048315
12.260000000000	0.9041161
12.270000000000	0.9033917
12.280000000000	0.9026582
12.290000000000	0.9019154
12.300000000000	0.9011635
12.310000000000	0.9004022
12.320000000000	0.8996314
12.330000000000	0.8988512
12.340000000000	0.8980614
12.350000000000	0.8972620
12.360000000000	0.8964528
12.370000000000	0.8956338
12.380000000000	0.8948049
12.390000000000	0.8939660
12.400000000000	0.8931171
12.410000000000	0.8922580
12.420000000000	0.8913887
12.430000000000	0.8905091
12.440000000000	0.8896191
12.450000000000	0.8887186
12.460000000000	0.8878076
12.470000000000	0.8868859
12.480000000000	0.8859535
12.490000000000	0.8850103
12.500000000000	0.8840562
12.510000000000	0.8830911
12.520000000000	0.8821150
12.530000000000	0.8811276
12.540000000000	0.8801291
12.550000000000	0.8791192
12.560000000000	0.8780979
12.570000000000	0.8770651
12.580000000000	0.8760207
12.590000000000	0.8749646
12.600000000000	0.8738967
12.610000000000	0.8728170
12.620000000000	0.8717254
12.630000000000	0.8706217
12.640000000000	0.8695058
12.650000000000	0.8683778
12.660000000000	0.8672374
12.670000000000	0.8660847
12.680000000000	0.8649195
12.690000000000	0.8637416
12.700000000000	0.8625512
