freq	A
5.1500000000000	0.952102
5.1600000000000	0.951833
5.1700000000000	0.951566
5.1800000000000	0.951299
5.1900000000000	0.951035
5.2000000000000	0.950771
5.2100000000000	0.950509
5.2200000000000	0.950248
5.2300000000000	0.949988
5.2400000000000	0.949730
5.2500000000000	0.949473
5.2600000000000	0.949217
5.2700000000000	0.948962
5.2800000000000	0.948709
5.2900000000000	0.948457
5.3000000000000	0.948207
5.3100000000000	0.947958
5.3200000000000	0.947710
5.3300000000000	0.947464
5.3400000000000	0.947219
5.3500000000000	0.946976
5.3600000000000	0.946734
5.3700000000000	0.946493
5.3800000000000	0.946253
5.3900000000000	0.946015
5.4000000000000	0.945779
5.4100000000000	0.945544
5.4200000000000	0.945310
5.4300000000000	0.945078
5.4400000000000	0.944847
5.4500000000000	0.944617
5.4600000000000	0.944389
5.4700000000000	0.944163
5.4800000000000	0.943938
5.4900000000000	0.943714
5.5000000000000	0.943492
5.5100000000000	0.943271
5.5200000000000	0.943051
5.5300000000000	0.942833
5.5400000000000	0.942617
5.5500000000000	0.942402
5.5600000000000	0.942188
5.5700000000000	0.941976
5.5800000000000	0.941765
5.5900000000000	0.941556
5.6000000000000	0.941348
5.6100000000000	0.941142
5.6200000000000	0.940937
5.6300000000000	0.940734
5.6400000000000	0.940532
5.6500000000000	0.940331
5.6600000000000	0.940132
5.6700000000000	0.939935
5.6800000000000	0.939738
5.6900000000000	0.939544
5.7000000000000	0.939351
5.7100000000000	0.939159
5.7200000000000	0.938968
5.7300000000000	0.938780
5.7400000000000	0.938592
5.7500000000000	0.938406
5.7600000000000	0.938222
5.7700000000000	0.938039
5.7800000000000	0.937857
5.7900000000000	0.937677
5.8000000000000	0.937499
5.8100000000000	0.937321
5.8200000000000	0.937146
5.8300000000000	0.936971
5.8400000000000	0.936798
5.8500000000000	0.936627
5.8600000000000	0.936457
5.8700000000000	0.936289
5.8800000000000	0.936121
5.8900000000000	0.935956
5.9000000000000	0.935792
5.9100000000000	0.935629
5.9200000000000	0.935467
5.9300000000000	0.935308
5.9400000000000	0.935149
5.9500000000000	0.934992
5.9600000000000	0.934836
5.9700000000000	0.934682
5.9800000000000	0.934529
5.9900000000000	0.934378
6.0000000000000	0.934228
6.0100000000000	0.934080
6.0200000000000	0.933932
6.0300000000000	0.933787
6.0400000000000	0.933642
6.0500000000000	0.933500
6.0600000000000	0.933358
6.0700000000000	0.933218
6.0800000000000	0.933079
6.0900000000000	0.932942
6.1000000000000	0.932806
6.1100000000000	0.932672
6.1200000000000	0.932538
6.1300000000000	0.932407
6.1400000000000	0.932276
6.1500000000000	0.932147
6.1600000000000	0.932020
6.1700000000000	0.931893
6.1800000000000	0.931769
6.1900000000000	0.931645
6.2000000000000	0.931523
6.2100000000000	0.931402
6.2200000000000	0.931283
6.2300000000000	0.931165
6.2400000000000	0.931048
6.2500000000000	0.930932
6.2600000000000	0.930818
6.2700000000000	0.930706
6.2800000000000	0.930594
6.2900000000000	0.930484
6.3000000000000	0.930376
6.3100000000000	0.930268
6.3200000000000	0.930162
6.3300000000000	0.930057
6.3400000000000	0.929954
6.3500000000000	0.929852
6.3600000000000	0.929751
6.3700000000000	0.929652
6.3800000000000	0.929553
6.3900000000000	0.929457
6.4000000000000	0.929361
6.4100000000000	0.929267
6.4200000000000	0.929174
6.4300000000000	0.929082
6.4400000000000	0.928992
6.4500000000000	0.928902
6.4600000000000	0.928815
6.4700000000000	0.928728
6.4800000000000	0.928643
6.4900000000000	0.928559
6.5000000000000	0.928476
6.5100000000000	0.928394
6.5200000000000	0.928314
6.5300000000000	0.928235
6.5400000000000	0.928157
6.5500000000000	0.928081
6.5600000000000	0.928005
6.5700000000000	0.927931
6.5800000000000	0.927859
6.5900000000000	0.927787
6.6000000000000	0.927717
6.6100000000000	0.927647
6.6200000000000	0.927580
6.6300000000000	0.927513
6.6400000000000	0.927447
6.6500000000000	0.927383
6.6600000000000	0.927320
6.6700000000000	0.927258
6.6800000000000	0.927197
6.6900000000000	0.927138
6.7000000000000	0.927080
6.7100000000000	0.927022
6.7200000000000	0.926967
6.7300000000000	0.926912
6.7400000000000	0.926858
6.7500000000000	0.926806
6.7600000000000	0.926755
6.7700000000000	0.926705
6.7800000000000	0.926656
6.7900000000000	0.926608
6.8000000000000	0.926561
6.8100000000000	0.926516
6.8200000000000	0.926472
6.8300000000000	0.926428
6.8400000000000	0.926386
6.8500000000000	0.926345
6.8600000000000	0.926306
6.8700000000000	0.926267
6.8800000000000	0.926230
6.8900000000000	0.926193
6.9000000000000	0.926158
6.9100000000000	0.926124
6.9200000000000	0.926091
6.9300000000000	0.926059
6.9400000000000	0.926028
6.9500000000000	0.925998
6.9600000000000	0.925969
6.9700000000000	0.925942
6.9800000000000	0.925915
6.9900000000000	0.925890
7.0000000000000	0.925866
7.0100000000000	0.925842
7.0200000000000	0.925820
7.0300000000000	0.925799
7.0400000000000	0.925779
7.0500000000000	0.925760
7.0600000000000	0.925742
7.0700000000000	0.925725
7.0800000000000	0.925710
7.0900000000000	0.925695
7.1000000000000	0.925681
7.1100000000000	0.925668
7.1200000000000	0.925657
7.1300000000000	0.925646
7.1400000000000	0.925637
7.1500000000000	0.925628
7.1600000000000	0.925620
7.1700000000000	0.925614
7.1800000000000	0.925608
7.1900000000000	0.925604
7.2000000000000	0.925600
7.2100000000000	0.925598
7.2200000000000	0.925596
7.2300000000000	0.925596
7.2400000000000	0.925596
7.2500000000000	0.925598
7.2600000000000	0.925600
7.2700000000000	0.925603
7.2800000000000	0.925608
7.2900000000000	0.925613
7.3000000000000	0.925619
7.3100000000000	0.925627
7.3200000000000	0.925635
7.3300000000000	0.925644
7.3400000000000	0.925654
7.3500000000000	0.925665
7.3600000000000	0.925677
7.3700000000000	0.925690
7.3800000000000	0.925704
7.3900000000000	0.925719
7.4000000000000	0.925735
7.4100000000000	0.925752
7.4200000000000	0.925769
7.4300000000000	0.925788
7.4400000000000	0.925807
7.4500000000000	0.925828
7.4600000000000	0.925849
7.4700000000000	0.925871
7.4800000000000	0.925894
7.4900000000000	0.925918
7.5000000000000	0.925943
7.5100000000000	0.925969
7.5200000000000	0.925996
7.5300000000000	0.926023
7.5400000000000	0.926051
7.5500000000000	0.926081
7.5600000000000	0.926111
7.5700000000000	0.926142
7.5800000000000	0.926174
7.5900000000000	0.926207
7.6000000000000	0.926240
7.6100000000000	0.926275
7.6200000000000	0.926310
7.6300000000000	0.926346
7.6400000000000	0.926383
7.6500000000000	0.926421
7.6600000000000	0.926460
7.6700000000000	0.926499
7.6800000000000	0.926539
7.6900000000000	0.926580
7.7000000000000	0.926622
7.7100000000000	0.926665
7.7200000000000	0.926709
7.7300000000000	0.926753
7.7400000000000	0.926798
7.7500000000000	0.926844
7.7600000000000	0.926891
7.7700000000000	0.926939
7.7800000000000	0.926987
7.7900000000000	0.927036
7.8000000000000	0.927086
7.8100000000000	0.927137
7.8200000000000	0.927188
7.8300000000000	0.927240
7.8400000000000	0.927293
7.8500000000000	0.927347
7.8600000000000	0.927402
7.8700000000000	0.927457
7.8800000000000	0.927513
7.8900000000000	0.927570
7.9000000000000	0.927627
7.9100000000000	0.927685
7.9200000000000	0.927744
7.9300000000000	0.927804
7.9400000000000	0.927864
7.9500000000000	0.927926
7.9600000000000	0.927988
7.9700000000000	0.928050
7.9800000000000	0.928113
7.9900000000000	0.928177
8.0000000000000	0.928242
8.0100000000000	0.928307
8.0200000000000	0.928374
8.0300000000000	0.928440
8.0400000000000	0.928508
8.0500000000000	0.928576
8.0600000000000	0.928645
8.0700000000000	0.928714
8.0800000000000	0.928784
8.0900000000000	0.928855
8.1000000000000	0.928927
8.1100000000000	0.928999
8.1200000000000	0.929072
8.1300000000000	0.929145
8.1400000000000	0.929219
8.1500000000000	0.929294
8.1600000000000	0.929369
8.1700000000000	0.929446
8.1800000000000	0.929522
8.1900000000000	0.929599
8.2000000000000	0.929677
8.2100000000000	0.929756
8.2200000000000	0.929835
8.2300000000000	0.929915
8.2400000000000	0.929995
8.2500000000000	0.930076
8.2600000000000	0.930158
8.2700000000000	0.930240
8.2800000000000	0.930322
8.2900000000000	0.930406
8.3000000000000	0.930490
8.3100000000000	0.930574
8.3200000000000	0.930659
8.3300000000000	0.930745
8.3400000000000	0.930831
8.3500000000000	0.930917
8.3600000000000	0.931005
8.3700000000000	0.931092
8.3800000000000	0.931181
8.3900000000000	0.931270
8.4000000000000	0.931359
8.4100000000000	0.931449
8.4200000000000	0.931540
8.4300000000000	0.931631
8.4400000000000	0.931722
8.4500000000000	0.931814
8.4600000000000	0.931907
8.4700000000000	0.932000
8.4800000000000	0.932093
8.4900000000000	0.932187
8.5000000000000	0.932282
8.5100000000000	0.932377
8.5200000000000	0.932472
8.5300000000000	0.932568
8.5400000000000	0.932665
8.5500000000000	0.932761
8.5600000000000	0.932859
8.5700000000000	0.932957
8.5800000000000	0.933055
8.5900000000000	0.933154
8.6000000000000	0.933253
8.6100000000000	0.933352
8.6200000000000	0.933452
8.6300000000000	0.933553
8.6400000000000	0.933653
8.6500000000000	0.933755
8.6600000000000	0.933856
8.6700000000000	0.933958
8.6800000000000	0.934061
8.6900000000000	0.934164
8.7000000000000	0.934267
8.7100000000000	0.934371
8.7200000000000	0.934475
8.7300000000000	0.934579
8.7400000000000	0.934684
8.7500000000000	0.934789
8.7600000000000	0.934895
8.7700000000000	0.935000
8.7800000000000	0.935107
8.7900000000000	0.935213
8.8000000000000	0.935320
8.8100000000000	0.935427
8.8200000000000	0.935535
8.8300000000000	0.935642
8.8400000000000	0.935751
8.8500000000000	0.935859
8.8600000000000	0.935968
8.8700000000000	0.936077
8.8800000000000	0.936186
8.8900000000000	0.936296
8.9000000000000	0.936406
8.9100000000000	0.936516
8.9200000000000	0.936626
8.9300000000000	0.936737
8.9400000000000	0.936848
8.9500000000000	0.936959
8.9600000000000	0.937071
8.9700000000000	0.937182
8.9800000000000	0.937294
8.9900000000000	0.937406
9.0000000000000	0.937519
9.0100000000000	0.937631
9.0200000000000	0.937744
9.0300000000000	0.937857
9.0400000000000	0.937970
9.0500000000000	0.938084
9.0600000000000	0.938197
9.0700000000000	0.938311
9.0800000000000	0.938425
9.0900000000000	0.938539
9.1000000000000	0.938653
9.1100000000000	0.938767
9.1200000000000	0.938882
9.1300000000000	0.938996
9.1400000000000	0.939111
9.1500000000000	0.939226
9.1600000000000	0.939341
9.1700000000000	0.939456
9.1800000000000	0.939571
9.1900000000000	0.939686
9.2000000000000	0.939801
9.2100000000000	0.939917
9.2200000000000	0.940032
9.2300000000000	0.940148
9.2400000000000	0.940263
9.2500000000000	0.940379
9.2600000000000	0.940494
9.2700000000000	0.940610
9.2800000000000	0.940726
9.2900000000000	0.940841
9.3000000000000	0.940957
9.3100000000000	0.941073
9.3200000000000	0.941188
9.3300000000000	0.941304
9.3400000000000	0.941420
9.3500000000000	0.941535
9.3600000000000	0.941651
9.3700000000000	0.941766
9.3800000000000	0.941882
9.3900000000000	0.941997
9.4000000000000	0.942113
9.4100000000000	0.942228
9.4200000000000	0.942343
9.4300000000000	0.942458
9.4400000000000	0.942573
9.4500000000000	0.942688
9.4600000000000	0.942802
9.4700000000000	0.942917
9.4800000000000	0.943031
9.4900000000000	0.943146
9.5000000000000	0.943260
9.5100000000000	0.943373
9.5200000000000	0.943487
9.5300000000000	0.943601
9.5400000000000	0.943714
9.5500000000000	0.943827
9.5600000000000	0.943940
9.5700000000000	0.944053
9.5800000000000	0.944165
9.5900000000000	0.944277
9.6000000000000	0.944389
9.6100000000000	0.944501
9.6200000000000	0.944612
9.6300000000000	0.944723
9.6400000000000	0.944834
9.6500000000000	0.944944
9.6600000000000	0.945054
9.6700000000000	0.945164
9.6800000000000	0.945273
9.6900000000000	0.945383
9.7000000000000	0.945491
9.7100000000000	0.945600
9.7200000000000	0.945708
9.7300000000000	0.945815
9.7400000000000	0.945922
9.7500000000000	0.946029
9.7600000000000	0.946135
9.7700000000000	0.946241
9.7800000000000	0.946346
9.7900000000000	0.946451
9.8000000000000	0.946556
9.8100000000000	0.946660
9.8200000000000	0.946763
9.8300000000000	0.946866
9.8400000000000	0.946969
9.8500000000000	0.947070
9.8600000000000	0.947172
9.8700000000000	0.947272
9.8800000000000	0.947373
9.8900000000000	0.947472
9.9000000000000	0.947571
9.9100000000000	0.947670
9.9200000000000	0.947767
9.9300000000000	0.947865
9.9400000000000	0.947961
9.9500000000000	0.948057
9.9600000000000	0.948152
9.9700000000000	0.948246
9.9800000000000	0.948340
9.9900000000000	0.948433
10.000000000000	0.948525
10.010000000000	0.948617
10.020000000000	0.948708
10.030000000000	0.948798
10.040000000000	0.948887
10.050000000000	0.948975
10.060000000000	0.949063
10.070000000000	0.949149
10.080000000000	0.949235
10.090000000000	0.949320
10.100000000000	0.949404
10.110000000000	0.949488
10.120000000000	0.949570
10.130000000000	0.949652
10.140000000000	0.949732
10.150000000000	0.949812
10.160000000000	0.949890
10.170000000000	0.949968
10.180000000000	0.950044
10.190000000000	0.950120
10.200000000000	0.950194
10.210000000000	0.950268
10.220000000000	0.950340
10.230000000000	0.950411
10.240000000000	0.950482
10.250000000000	0.950551
10.260000000000	0.950619
10.270000000000	0.950685
10.280000000000	0.950751
10.290000000000	0.950816
10.300000000000	0.950879
10.310000000000	0.950941
10.320000000000	0.951002
10.330000000000	0.951061
10.340000000000	0.951119
10.350000000000	0.951176
10.360000000000	0.951232
10.370000000000	0.951286
10.380000000000	0.951339
10.390000000000	0.951391
10.400000000000	0.951441
10.410000000000	0.951490
10.420000000000	0.951537
10.430000000000	0.951583
10.440000000000	0.951627
10.450000000000	0.951670
10.460000000000	0.951712
10.470000000000	0.951752
10.480000000000	0.951790
10.490000000000	0.951827
10.500000000000	0.951862
10.510000000000	0.951895
10.520000000000	0.951927
10.530000000000	0.951958
10.540000000000	0.951986
10.550000000000	0.952013
10.560000000000	0.952038
10.570000000000	0.952062
10.580000000000	0.952084
10.590000000000	0.952104
10.600000000000	0.952122
10.610000000000	0.952138
10.620000000000	0.952152
10.630000000000	0.952165
10.640000000000	0.952176
10.650000000000	0.952184
10.660000000000	0.952191
10.670000000000	0.952196
10.680000000000	0.952199
10.690000000000	0.952199
10.700000000000	0.952198
10.710000000000	0.952195
10.720000000000	0.952189
10.730000000000	0.952182
10.740000000000	0.952172
10.750000000000	0.952160
10.760000000000	0.952146
10.770000000000	0.952130
10.780000000000	0.952112
10.790000000000	0.952091
10.800000000000	0.952068
10.810000000000	0.952042
10.820000000000	0.952015
10.830000000000	0.951984
10.840000000000	0.951952
10.850000000000	0.951917
10.860000000000	0.951879
10.870000000000	0.951840
10.880000000000	0.951797
10.890000000000	0.951752
10.900000000000	0.951704
10.910000000000	0.951654
10.920000000000	0.951601
10.930000000000	0.951546
10.940000000000	0.951488
10.950000000000	0.951427
10.960000000000	0.951363
10.970000000000	0.951297
10.980000000000	0.951228
10.990000000000	0.951155
11.000000000000	0.951080
11.010000000000	0.951003
11.020000000000	0.950922
11.030000000000	0.950838
11.040000000000	0.950751
11.050000000000	0.950661
11.060000000000	0.950568
11.070000000000	0.950472
11.080000000000	0.950373
11.090000000000	0.950271
11.100000000000	0.950165
11.110000000000	0.950056
11.120000000000	0.949944
11.130000000000	0.949829
11.140000000000	0.949710
11.150000000000	0.949588
11.160000000000	0.949463
11.170000000000	0.949334
11.180000000000	0.949201
11.190000000000	0.949065
11.200000000000	0.948926
11.210000000000	0.948783
11.220000000000	0.948636
11.230000000000	0.948486
11.240000000000	0.948332
11.250000000000	0.948174
11.260000000000	0.948012
11.270000000000	0.947847
11.280000000000	0.947677
11.290000000000	0.947504
11.300000000000	0.947327
11.310000000000	0.947146
11.320000000000	0.946961
11.330000000000	0.946771
11.340000000000	0.946578
11.350000000000	0.946381
11.360000000000	0.946179
11.370000000000	0.945973
11.380000000000	0.945763
11.390000000000	0.945549
11.400000000000	0.945330
11.410000000000	0.945106
11.420000000000	0.944879
11.430000000000	0.944647
11.440000000000	0.944410
11.450000000000	0.944169
11.460000000000	0.943923
11.470000000000	0.943672
11.480000000000	0.943417
11.490000000000	0.943157
11.500000000000	0.942892
11.510000000000	0.942622
11.520000000000	0.942348
11.530000000000	0.942068
11.540000000000	0.941784
11.550000000000	0.941494
11.560000000000	0.941199
11.570000000000	0.940900
11.580000000000	0.940595
11.590000000000	0.940284
11.600000000000	0.939969
11.610000000000	0.939648
11.620000000000	0.939321
11.630000000000	0.938990
11.640000000000	0.938652
11.650000000000	0.938310
11.660000000000	0.937961
11.670000000000	0.937607
11.680000000000	0.937247
11.690000000000	0.936882
11.700000000000	0.936510
11.710000000000	0.936133
11.720000000000	0.935750
11.730000000000	0.935361
11.740000000000	0.934966
11.750000000000	0.934564
11.760000000000	0.934157
11.770000000000	0.933743
11.780000000000	0.933323
11.790000000000	0.932897
11.800000000000	0.932464
11.810000000000	0.932025
11.820000000000	0.931579
11.830000000000	0.931127
11.840000000000	0.930668
11.850000000000	0.930202
11.860000000000	0.929730
11.870000000000	0.929251
11.880000000000	0.928765
11.890000000000	0.928272
11.900000000000	0.927772
11.910000000000	0.927265
11.920000000000	0.926751
11.930000000000	0.926229
11.940000000000	0.925701
11.950000000000	0.925164
11.960000000000	0.924621
11.970000000000	0.924070
11.980000000000	0.923512
11.990000000000	0.922946
12.000000000000	0.922372
12.010000000000	0.921791
12.020000000000	0.921201
12.030000000000	0.920604
12.040000000000	0.919999
12.050000000000	0.919386
12.060000000000	0.918765
12.070000000000	0.918135
12.080000000000	0.917498
12.090000000000	0.916852
12.100000000000	0.916198
12.110000000000	0.915535
12.120000000000	0.914864
12.130000000000	0.914184
12.140000000000	0.913495
12.150000000000	0.912798
12.160000000000	0.912092
12.170000000000	0.911377
12.180000000000	0.910653
12.190000000000	0.909919
12.200000000000	0.909177
12.210000000000	0.908426
12.220000000000	0.907665
12.230000000000	0.906895
12.240000000000	0.906115
12.250000000000	0.905326
12.260000000000	0.904527
12.270000000000	0.903719
12.280000000000	0.902901
12.290000000000	0.902073
12.300000000000	0.901235
12.310000000000	0.900387
12.320000000000	0.899528
12.330000000000	0.898660
12.340000000000	0.897781
12.350000000000	0.896892
12.360000000000	0.895993
12.370000000000	0.895083
12.380000000000	0.894162
12.390000000000	0.893231
12.400000000000	0.892289
12.410000000000	0.891336
12.420000000000	0.890372
12.430000000000	0.889397
12.440000000000	0.888411
12.450000000000	0.887414
12.460000000000	0.886405
12.470000000000	0.885385
12.480000000000	0.884354
12.490000000000	0.883311
12.500000000000	0.882256
12.510000000000	0.881189
12.520000000000	0.880111
12.530000000000	0.879021
12.540000000000	0.877919
12.550000000000	0.876804
12.560000000000	0.875678
12.570000000000	0.874539
12.580000000000	0.873388
12.590000000000	0.872224
12.600000000000	0.871048
12.610000000000	0.869859
12.620000000000	0.868657
12.630000000000	0.867443
12.640000000000	0.866215
12.650000000000	0.864975
12.660000000000	0.863722
12.670000000000	0.862455
12.680000000000	0.861175
12.690000000000	0.859882
12.700000000000	0.858576
