freq	z_Re	z_Im
3.9700000000000	1.1010850076732	-0.24689241841739
3.9800000000000	1.0990123204652	-0.24862525967772
3.9900000000000	1.0969954081889	-0.25037377490452
4.0000000000000	1.0950336026192	-0.25213726242284
4.0100000000000	1.0931262461258	-0.25391504229575
4.0200000000000	1.0912726916184	-0.25570645554036
4.0300000000000	1.0894723024842	-0.25751086337184
4.0400000000000	1.0877244525162	-0.25932764647450
4.0500000000000	1.0860285258345	-0.26115620429884
4.0600000000000	1.0843839168010	-0.26299595438376
4.0700000000000	1.0827900299270	-0.26484633170288
4.0800000000000	1.0812462797767	-0.26670678803426
4.0900000000000	1.0797520908647	-0.26857679135252
4.1000000000000	1.0783068975496	-0.27045582524264
4.1100000000000	1.0769101439233	-0.27234338833462
4.1200000000000	1.0755612836973	-0.27423899375821
4.1300000000000	1.0742597800852	-0.27614216861702
4.1400000000000	1.0730051056836	-0.27805245348128
4.1500000000000	1.0717967423496	-0.27996940189855
4.1600000000000	1.0706341810770	-0.28189257992173
4.1700000000000	1.0695169218703	-0.28382156565379
4.1800000000000	1.0684444736181	-0.28575594880845
4.1900000000000	1.0674163539646	-0.28769533028643
4.2000000000000	1.0664320891805	-0.28963932176652
4.2100000000000	1.0654912140332	-0.29158754531101
4.2200000000000	1.0645932716568	-0.29353963298496
4.2300000000000	1.0637378134213	-0.29549522648874
4.2400000000000	1.0629243988024	-0.29745397680340
4.2500000000000	1.0621525952507	-0.29941554384834
4.2600000000000	1.0614219780613	-0.30137959615099
4.2700000000000	1.0607321302442	-0.30334581052777
4.2800000000000	1.0600826423943	-0.30531387177620
4.2900000000000	1.0594731125630	-0.30728347237758
4.3000000000000	1.0589031461296	-0.30925431220992
4.3100000000000	1.0583723556738	-0.31122609827075
4.3200000000000	1.0578803608490	-0.31319854440933
4.3300000000000	1.0574267882569	-0.31517137106816
4.3400000000000	1.0570112713222	-0.31714430503314
4.3500000000000	1.0566334501696	-0.31911707919236
4.3600000000000	1.0562929715003	-0.32108943230299
4.3700000000000	1.0559894884712	-0.32306110876606
4.3800000000000	1.0557226605743	-0.32503185840888
4.3900000000000	1.0554921535177	-0.32700143627477
4.4000000000000	1.0552976391078	-0.32896960241977
4.4100000000000	1.0551387951325	-0.33093612171630
4.4200000000000	1.0550153052462	-0.33290076366324
4.4300000000000	1.0549268588555	-0.33486330220239
4.4400000000000	1.0548731510071	-0.33682351554104
4.4500000000000	1.0548538822758	-0.33878118598038
4.4600000000000	1.0548687586551	-0.34073609974960
4.4700000000000	1.0549174914482	-0.34268804684545
4.4800000000000	1.0549997971610	-0.34463682087706
4.4900000000000	1.0551153973960	-0.34658221891585
4.5000000000000	1.0552640187478	-0.34852404135036
4.5100000000000	1.0554453926997	-0.35046209174579
4.5200000000000	1.0556592555222	-0.35239617670813
4.5300000000000	1.0559053481719	-0.35432610575266
4.5400000000000	1.0561834161926	-0.35625169117674
4.5500000000000	1.0564932096175	-0.35817274793671
4.5600000000000	1.0568344828719	-0.36008909352869
4.5700000000000	1.0572069946787	-0.36200054787329
4.5800000000000	1.0576105079635	-0.36390693320399
4.5900000000000	1.0580447897624	-0.36580807395903
4.6000000000000	1.0585096111300	-0.36770379667686
4.6100000000000	1.0590047470491	-0.36959392989481
4.6200000000000	1.0595299763416	-0.37147830405106
4.6300000000000	1.0600850815805	-0.37335675138973
4.6400000000000	1.0606698490030	-0.37522910586885
4.6500000000000	1.0612840684248	-0.37709520307143
4.6600000000000	1.0619275331557	-0.37895488011921
4.6700000000000	1.0626000399160	-0.38080797558916
4.6800000000000	1.0633013887543	-0.38265432943267
4.6900000000000	1.0640313829660	-0.38449378289719
4.7000000000000	1.0647898290134	-0.38632617845043
4.7100000000000	1.0655765364460	-0.38815135970691
4.7200000000000	1.0663913178229	-0.38996917135681
4.7300000000000	1.0672339886351	-0.39177945909708
4.7400000000000	1.0681043672295	-0.39358206956476
4.7500000000000	1.0690022747336	-0.39537685027231
4.7600000000000	1.0699275349812	-0.39716364954505
4.7700000000000	1.0708799744385	-0.39894231646063
4.7800000000000	1.0718594221322	-0.40071270079027
4.7900000000000	1.0728657095772	-0.40247465294201
4.8000000000000	1.0738986707062	-0.40422802390569
4.8100000000000	1.0749581417993	-0.40597266519976
4.8200000000000	1.0760439614149	-0.40770842881966
4.8300000000000	1.0771559703214	-0.40943516718805
4.8400000000000	1.0782940114292	-0.41115273310650
4.8500000000000	1.0794579297242	-0.41286097970881
4.8600000000000	1.0806475722012	-0.41455976041586
4.8700000000000	1.0818627877986	-0.41624892889195
4.8800000000000	1.0831034273335	-0.41792833900259
4.8900000000000	1.0843693434379	-0.41959784477365
4.9000000000000	1.0856603904948	-0.42125730035196
4.9100000000000	1.0869764245755	-0.42290655996724
4.9200000000000	1.0883173033778	-0.42454547789529
4.9300000000000	1.0896828861637	-0.42617390842248
4.9400000000000	1.0910730336989	-0.42779170581156
4.9500000000000	1.0924876081925	-0.42939872426856
4.9600000000000	1.0939264732365	-0.43099481791102
4.9700000000000	1.0953894937470	-0.43257984073728
4.9800000000000	1.0968765359053	-0.43415364659698
4.9900000000000	1.0983874670994	-0.43571608916267
5.0000000000000	1.0999221558665	-0.43726702190248
5.0100000000000	1.1014804718355	-0.43880629805393
5.0200000000000	1.1030622856701	-0.44033377059874
5.0300000000000	1.1046674690127	-0.44184929223871
5.0400000000000	1.1062958944280	-0.44335271537264
5.0500000000000	1.1079474353482	-0.44484389207419
5.0600000000000	1.1096219660171	-0.44632267407077
5.0700000000000	1.1113193614361	-0.44778891272344
5.0800000000000	1.1130394973093	-0.44924245900767
5.0900000000000	1.1147822499903	-0.45068316349513
5.1000000000000	1.1165474964280	-0.45211087633636
5.1100000000000	1.1183351141138	-0.45352544724443
5.1200000000000	1.1201449810289	-0.45492672547939
5.1300000000000	1.1219769755914	-0.45631455983373
5.1400000000000	1.1238309766045	-0.45768879861866
5.1500000000000	1.1257068632048	-0.45904928965132
5.1600000000000	1.1276045148102	-0.46039588024282
5.1700000000000	1.1295238110696	-0.46172841718713
5.1800000000000	1.1314646318113	-0.46304674675090
5.1900000000000	1.1334268569927	-0.46435071466403
5.2000000000000	1.1354103666500	-0.46564016611115
5.2100000000000	1.1374150408482	-0.46691494572396
5.2200000000000	1.1394407596311	-0.46817489757427
5.2300000000000	1.1414874029723	-0.46941986516804
5.2400000000000	1.1435548507256	-0.47064969144013
5.2500000000000	1.1456429825761	-0.47186421874989
5.2600000000000	1.1477516779917	-0.47306328887761
5.2700000000000	1.1498808161744	-0.47424674302172
5.2800000000000	1.1520302760122	-0.47541442179685
5.2900000000000	1.1541999360313	-0.47656616523269
5.3000000000000	1.1563896743480	-0.47770181277364
5.3100000000000	1.1585993686217	-0.47882120327932
5.3200000000000	1.1608288960073	-0.47992417502578
5.3300000000000	1.1630781331081	-0.48101056570768
5.3400000000000	1.1653469559294	-0.48208021244108
5.3500000000000	1.1676352398319	-0.48313295176723
5.3600000000000	1.1699428594849	-0.48416861965705
5.3700000000000	1.1722696888208	-0.48518705151642
5.3800000000000	1.1746156009889	-0.48618808219234
5.3900000000000	1.1769804683100	-0.48717154597987
5.4000000000000	1.1793641622309	-0.48813727662986
5.4100000000000	1.1817665532792	-0.48908510735755
5.4200000000000	1.1841875110185	-0.49001487085192
5.4300000000000	1.1866269040037	-0.49092639928591
5.4400000000000	1.1890845997366	-0.49181952432746
5.4500000000000	1.1915604646216	-0.49269407715134
5.4600000000000	1.1940543639221	-0.49354988845181
5.4700000000000	1.1965661617166	-0.49438678845619
5.4800000000000	1.1990957208552	-0.49520460693911
5.4900000000000	1.2016429029168	-0.49600317323777
5.5000000000000	1.2042075681658	-0.49678231626789
5.5100000000000	1.2067895755102	-0.49754186454059
5.5200000000000	1.2093887824585	-0.49828164618010
5.5300000000000	1.2120050450783	-0.49900148894230
5.5400000000000	1.2146382179544	-0.49970122023413
5.5500000000000	1.2172881541473	-0.50038066713381
5.5600000000000	1.2199547051526	-0.50103965641201
5.5700000000000	1.2226377208596	-0.50167801455380
5.5800000000000	1.2253370495113	-0.50229556778150
5.5900000000000	1.2280525376643	-0.50289214207837
5.6000000000000	1.2307840301492	-0.50346756321323
5.6100000000000	1.2335313700309	-0.50402165676590
5.6200000000000	1.2362943985703	-0.50455424815353
5.6300000000000	1.2390729551849	-0.50506516265784
5.6400000000000	1.2418668774114	-0.50555422545319
5.6500000000000	1.2446760008675	-0.50602126163560
5.6600000000000	1.2475001592149	-0.50646609625260
5.6700000000000	1.2503391841222	-0.50688855433402
5.6800000000000	1.2531929052286	-0.50728846092363
5.6900000000000	1.2560611501079	-0.50766564111171
5.7000000000000	1.2589437442331	-0.50801992006848
5.7100000000000	1.2618405109416	-0.50835112307849
5.7200000000000	1.2647512714004	-0.50865907557583
5.7300000000000	1.2676758445726	-0.50894360318029
5.7400000000000	1.2706140471837	-0.50920453173442
5.7500000000000	1.2735656936893	-0.50944168734145
5.7600000000000	1.2765305962422	-0.50965489640421
5.7700000000000	1.2795085646616	-0.50984398566478
5.7800000000000	1.2824994064016	-0.51000878224523
5.7900000000000	1.2855029265208	-0.51014911368913
5.8000000000000	1.2885189276532	-0.51026480800398
5.8100000000000	1.2915472099788	-0.51035569370459
5.8200000000000	1.2945875711951	-0.51042159985728
5.8300000000000	1.2976398064900	-0.51046235612502
5.8400000000000	1.3007037085148	-0.51047779281345
5.8500000000000	1.3037790673579	-0.51046774091772
5.8600000000000	1.3068656705198	-0.51043203217033
5.8700000000000	1.3099633028884	-0.51037049908971
5.8800000000000	1.3130717467156	-0.51028297502977
5.8900000000000	1.3161907815941	-0.51016929423026
5.9000000000000	1.3193201844357	-0.51002929186797
5.9100000000000	1.3224597294502	-0.50986280410887
5.9200000000000	1.3256091881252	-0.50966966816095
5.9300000000000	1.3287683292070	-0.50944972232802
5.9400000000000	1.3319369186822	-0.50920280606426
5.9500000000000	1.3351147197605	-0.50892876002962
5.9600000000000	1.3383014928584	-0.50862742614597
5.9700000000000	1.3414969955843	-0.50829864765413
5.9800000000000	1.3447009827237	-0.50794226917160
5.9900000000000	1.3479132062266	-0.50755813675109
6.0000000000000	1.3511334151957	-0.50714609793980
6.0100000000000	1.3543613558747	-0.50670600183948
6.0200000000000	1.3575967716396	-0.50623769916711
6.0300000000000	1.3608394029895	-0.50574104231643
6.0400000000000	1.3640889875396	-0.50521588542006
6.0500000000000	1.3673452600150	-0.50466208441236
6.0600000000000	1.3706079522459	-0.50407949709286
6.0700000000000	1.3738767931641	-0.50346798319048
6.0800000000000	1.3771515088005	-0.50282740442823
6.0900000000000	1.3804318222847	-0.50215762458857
6.1000000000000	1.3837174538447	-0.50145850957937
6.1100000000000	1.3870081208094	-0.50072992750037
6.1200000000000	1.3903035376113	-0.49997174871025
6.1300000000000	1.3936034157914	-0.49918384589413
6.1400000000000	1.3969074640050	-0.49836609413163
6.1500000000000	1.4002153880296	-0.49751837096533
6.1600000000000	1.4035268907738	-0.49664055646969
6.1700000000000	1.4068416722875	-0.49573253332040
6.1800000000000	1.4101594297744	-0.49479418686408
6.1900000000000	1.4134798576057	-0.49382540518830
6.2000000000000	1.4168026473349	-0.49282607919200
6.2100000000000	1.4201274877148	-0.49179610265611
6.2200000000000	1.4234540647164	-0.49073537231451
6.2300000000000	1.4267820615481	-0.48964378792511
6.2400000000000	1.4301111586784	-0.48852125234122
6.2500000000000	1.4334410338586	-0.48736767158304
6.2600000000000	1.4367713621485	-0.48618295490921
6.2700000000000	1.4401018159427	-0.48496701488854
6.2800000000000	1.4434320649998	-0.48371976747171
6.2900000000000	1.4467617764723	-0.48244113206301
6.3000000000000	1.4500906149387	-0.48113103159204
6.3100000000000	1.4534182424379	-0.47978939258534
6.3200000000000	1.4567443185040	-0.47841614523788
6.3300000000000	1.4600685002049	-0.47701122348446
6.3400000000000	1.4633904421806	-0.47557456507083
6.3500000000000	1.4667097966849	-0.47410611162461
6.3600000000000	1.4700262136284	-0.47260580872596
6.3700000000000	1.4733393406231	-0.47107360597783
6.3800000000000	1.4766488230291	-0.46950945707593
6.3900000000000	1.4799543040035	-0.46791331987820
6.4000000000000	1.4832554245504	-0.46628515647387
6.4100000000000	1.4865518235735	-0.46462493325198
6.4200000000000	1.4898431379303	-0.46293262096929
6.4300000000000	1.4931290024879	-0.46120819481768
6.4400000000000	1.4964090501812	-0.45945163449081
6.4500000000000	1.4996829120727	-0.45766292425003
6.4600000000000	1.5029502174143	-0.45584205298966
6.4700000000000	1.5062105937107	-0.45398901430133
6.4800000000000	1.5094636667848	-0.45210380653750
6.4900000000000	1.5127090608455	-0.45018643287406
6.5000000000000	1.5159463985564	-0.44823690137198
6.5100000000000	1.5191753011072	-0.44625522503792
6.5200000000000	1.5223953882864	-0.44424142188371
6.5300000000000	1.5256062785561	-0.44219551498484
6.5400000000000	1.5288075891284	-0.44011753253761
6.5500000000000	1.5319989360441	-0.43800750791516
6.5600000000000	1.5351799342525	-0.43586547972215
6.5700000000000	1.5383501976932	-0.43369149184813
6.5800000000000	1.5415093393803	-0.43148559351950
6.5900000000000	1.5446569714870	-0.42924783935002
6.6000000000000	1.5477927054334	-0.42697828938984
6.6100000000000	1.5509161519747	-0.42467700917294
6.6200000000000	1.5540269212920	-0.42234406976298
6.6300000000000	1.5571246230839	-0.41997954779752
6.6400000000000	1.5602088666608	-0.41758352553045
6.6500000000000	1.5632792610391	-0.41515609087274
6.6600000000000	1.5663354150388	-0.41269733743134
6.6700000000000	1.5693769373812	-0.41020736454618
6.6800000000000	1.5724034367889	-0.40768627732530
6.6900000000000	1.5754145220865	-0.40513418667800
6.7000000000000	1.5784098023033	-0.40255120934597
6.7100000000000	1.5813888867769	-0.39993746793236
6.7200000000000	1.5843513852586	-0.39729309092871
6.7300000000000	1.5872969080195	-0.39461821273978
6.7400000000000	1.5902250659580	-0.39191297370612
6.7500000000000	1.5931354707085	-0.38917752012442
6.7600000000000	1.5960277347513	-0.38641200426559
6.7700000000000	1.5989014715234	-0.38361658439042
6.7800000000000	1.6017562955301	-0.38079142476299
6.7900000000000	1.6045918224581	-0.37793669566155
6.8000000000000	1.6074076692889	-0.37505257338702
6.8100000000000	1.6102034544134	-0.37213924026896
6.8200000000000	1.6129787977471	-0.36919688466903
6.8300000000000	1.6157333208459	-0.36622570098191
6.8400000000000	1.6184666470231	-0.36322588963356
6.8500000000000	1.6211784014660	-0.36019765707694
6.8600000000000	1.6238682113541	-0.35714121578498
6.8700000000000	1.6265357059766	-0.35405678424100
6.8800000000000	1.6291805168518	-0.35094458692627
6.8900000000000	1.6318022778449	-0.34780485430494
6.9000000000000	1.6344006252878	-0.34463782280622
6.9100000000000	1.6369751980981	-0.34144373480371
6.9200000000000	1.6395256378981	-0.33822283859199
6.9300000000000	1.6420515891346	-0.33497538836042
6.9400000000000	1.6445526991980	-0.33170164416409
6.9500000000000	1.6470286185413	-0.32840187189190
6.9600000000000	1.6494790007993	-0.32507634323191
6.9700000000000	1.6519035029072	-0.32172533563366
6.9800000000000	1.6543017852188	-0.31834913226785
6.9900000000000	1.6566735116248	-0.31494802198298
7.0000000000000	1.6590183496695	-0.31152229925919
7.0100000000000	1.6613359706684	-0.30807226415932
7.0200000000000	1.6636260498236	-0.30459822227695
7.0300000000000	1.6658882663398	-0.30110048468179
7.0400000000000	1.6681223035385	-0.29757936786204
7.0500000000000	1.6703278489718	-0.29403519366407
7.0600000000000	1.6725045945351	-0.29046828922919
7.0700000000000	1.6746522365785	-0.28687898692768
7.0800000000000	1.6767704760177	-0.28326762429003
7.0900000000000	1.6788590184430	-0.27963454393537
7.1000000000000	1.6809175742272	-0.27598009349725
7.1100000000000	1.6829458586326	-0.27230462554666
7.1200000000000	1.6849435919156	-0.26860849751234
7.1300000000000	1.6869104994309	-0.26489207159855
7.1400000000000	1.6888463117329	-0.26115571470008
7.1500000000000	1.6907507646767	-0.25739979831480
7.1600000000000	1.6926235995164	-0.25362469845361
7.1700000000000	1.6944645630016	-0.24983079554791
7.1800000000000	1.6962734074728	-0.24601847435456
7.1900000000000	1.6980498909540	-0.24218812385854
7.2000000000000	1.6997937772438	-0.23834013717311
7.2100000000000	1.7015048360036	-0.23447491143777
7.2200000000000	1.7031828428452	-0.23059284771386
7.2300000000000	1.7048275794140	-0.22669435087803
7.2400000000000	1.7064388334721	-0.22277982951352
7.2500000000000	1.7080163989772	-0.21884969579933
7.2600000000000	1.7095600761605	-0.21490436539741
7.2700000000000	1.7110696716008	-0.21094425733782
7.2800000000000	1.7125449982976	-0.20696979390202
7.2900000000000	1.7139858757397	-0.20298140050430
7.3000000000000	1.7153921299733	-0.19897950557147
7.3100000000000	1.7167635936655	-0.19496454042081
7.3200000000000	1.7181001061660	-0.19093693913640
7.3300000000000	1.7194015135661	-0.18689713844391
7.3400000000000	1.7206676687543	-0.18284557758389
7.3500000000000	1.7218984314696	-0.17878269818366
7.3600000000000	1.7230936683513	-0.17470894412788
7.3700000000000	1.7242532529863	-0.17062476142783
7.3800000000000	1.7253770659533	-0.16653059808959
7.3900000000000	1.7264649948635	-0.16242690398107
7.4000000000000	1.7275169343992	-0.15831413069803
7.4100000000000	1.7285327863483	-0.15419273142927
7.4200000000000	1.7295124596363	-0.15006316082082
7.4300000000000	1.7304558703550	-0.14592587483955
7.4400000000000	1.7313629417878	-0.14178133063596
7.4500000000000	1.7322336044327	-0.13762998640649
7.4600000000000	1.7330677960204	-0.13347230125532
7.4700000000000	1.7338654615315	-0.12930873505565
7.4800000000000	1.7346265532082	-0.12513974831085
7.4900000000000	1.7353510305643	-0.12096580201519
7.5000000000000	1.7360388603917	-0.11678735751453
7.5100000000000	1.7366900167631	-0.11260487636694
7.5200000000000	1.7373044810320	-0.10841882020329
7.5300000000000	1.7378822418294	-0.10422965058802
7.5400000000000	1.7384232950572	-0.10003782888011
7.5500000000000	1.7389276438786	-0.095843816094246
7.5600000000000	1.7393952987047	-0.091648072762500
7.5700000000000	1.7398262771790	-0.087451058796366
7.5800000000000	1.7402206041576	-0.083253233349389
7.5900000000000	1.7405783116870	-0.079055054680421
7.6000000000000	1.7408994389788	-0.074856980017569
7.6100000000000	1.7411840323804	-0.070659465422972
7.6200000000000	1.7414321453442	-0.066462965658430
7.6300000000000	1.7416438383923	-0.062267934052016
7.6400000000000	1.7418191790790	-0.058074822365699
7.6500000000000	1.7419582419500	-0.053884080664122
7.6600000000000	1.7420611084993	-0.049696157184537
7.6700000000000	1.7421278671219	-0.045511498208029
7.6800000000000	1.7421586130654	-0.041330547932098
7.6900000000000	1.7421534483772	-0.037153748344624
7.7000000000000	1.7421124818499	-0.032981539099353
7.7100000000000	1.7420358289640	-0.028814357392923
7.7200000000000	1.7419236118272	-0.024652637843516
7.7300000000000	1.7417759591117	-0.020496812371224
7.7400000000000	1.7415930059894	-0.016347310080124
7.7500000000000	1.7413748940631	-0.012204557142227
7.7600000000000	1.7411217712969	-0.0080689766832443
7.7700000000000	1.7408337919434	-0.0039409886703814
7.7800000000000	1.7405111164685	0.00017899019772722
7.7900000000000	1.7401539114744	0.0042905466005364
7.8000000000000	1.7397623496200	0.0083932706991008
7.8100000000000	1.7393366095394	0.012486756242656
7.8200000000000	1.7388768757584	0.016570600669056
7.8300000000000	1.7383833386085	0.020644405204682
7.8400000000000	1.7378561941401	0.024707774961573
7.8500000000000	1.7372956440322	0.028760319032428
7.8600000000000	1.7367018955020	0.032801650583149
7.8700000000000	1.7360751612113	0.036831386942996
7.8800000000000	1.7354156591726	0.040849149692318
7.8900000000000	1.7347236126527	0.044854564747815
7.9000000000000	1.7339992500749	0.048847262445296
7.9100000000000	1.7332428049202	0.052826877619923
7.9200000000000	1.7324545156268	0.056793049683907
7.9300000000000	1.7316346254886	0.060745422701622
7.9400000000000	1.7307833825519	0.064683645462137
7.9500000000000	1.7299010395117	0.068607371549147
7.9600000000000	1.7289878536068	0.072516259408274
7.9700000000000	1.7280440865129	0.076409972411723
7.9800000000000	1.7270700042368	0.080288178920307
7.9900000000000	1.7260658770076	0.084150552342803
8.0000000000000	1.7250319791686	0.087996771192660
8.0100000000000	1.7239685890678	0.091826519142024
8.0200000000000	1.7228759889482	0.095639485073108
8.0300000000000	1.7217544648375	0.099435363126899
8.0400000000000	1.7206043064366	0.10321385274917
8.0500000000000	1.7194258070089	0.10697465873390
8.0600000000000	1.7182192632685	0.11071749126391
8.0700000000000	1.7169849752681	0.11444206594904
8.0800000000000	1.7157232462871	0.11814810386151
8.0900000000000	1.7144343827194	0.12183533156878
8.1000000000000	1.7131186939609	0.12550348116373
8.1100000000000	1.7117764922976	0.12915229029231
8.1200000000000	1.7104080927932	0.13278150217856
8.1300000000000	1.7090138131770	0.13639086564713
8.1400000000000	1.7075939737322	0.13998013514320
8.1500000000000	1.7061488971844	0.14354907074998
8.1600000000000	1.7046789085902	0.14709743820363
8.1700000000000	1.7031843352264	0.15062500890583
8.1800000000000	1.7016655064797	0.15413155993378
8.1900000000000	1.7001227537365	0.15761687404797
8.2000000000000	1.6985564102742	0.16108073969744
8.2100000000000	1.6969668111516	0.16452295102276
8.2200000000000	1.6953542931017	0.16794330785670
8.2300000000000	1.6937191944240	0.17134161572267
8.2400000000000	1.6920618548776	0.17471768583083
8.2500000000000	1.6903826155763	0.17807133507210
8.2600000000000	1.6886818188828	0.18140238600997
8.2700000000000	1.6869598083057	0.18471066687017
8.2800000000000	1.6852169283956	0.18799601152832
8.2900000000000	1.6834535246438	0.19125825949546
