#Parameters = {a=0.5; d=0.035; h=9; p=3; phi=0; r_1=2; r_2=2.7; s=0.2; t=0.2; theta=0; w=12}
#"Frequency / GHz"	"S2,1 [Re]"	"S2,1 [Im]"
#-----------------------------------------
3.2400000000000	0.00015641597051555	0.00013596753730069
3.2500000000000	0.00015463348815099	0.00013799019963126
3.2600000000000	0.00015283098598063	0.00013997467448977
3.2700000000000	0.00015100940334477	0.00014192104327239
3.2800000000000	0.00014916966258413	0.00014382940893125
3.2900000000000	0.00014731266871132	0.00014569989502714
3.3000000000000	0.00014543930912498	0.00014753264479266
3.3100000000000	0.00014355045336486	0.00014932782020744
3.3200000000000	0.00014164695290635	0.00015108560108684
3.3300000000000	0.00013972964099257	0.00015280618418532
3.3400000000000	0.00013779933250245	0.00015448978231564
3.3500000000000	0.00013585682385319	0.00015613662348491
3.3600000000000	0.00013390289293521	0.00015774695004849
3.3700000000000	0.00013193829907821	0.00015932101788238
3.3800000000000	0.00012996378304643	0.00016085909557498
3.3900000000000	0.00012798006706171	0.00016236146363871
3.4000000000000	0.00012598785485258	0.00016382841374198
3.4100000000000	0.00012398783172796	0.00016526024796215
3.4200000000000	0.00012198066467385	0.00016665727805946
3.4300000000000	0.00011996700247154	0.00016801982477257
3.4400000000000	0.00011794747583593	0.00016934821713557
3.4500000000000	0.00011592269757248	0.00017064279181691
3.4600000000000	0.00011389326275146	0.00017190389247992
3.4700000000000	0.00011185974889816	0.00017313186916531
3.4800000000000	0.00010982271619782	0.00017432707769526
3.4900000000000	0.00010778270771397	0.00017548987909923
3.5000000000000	0.00010574024961908	0.00017662063906116
3.5100000000000	0.00010369585143627	0.00017771972738795
3.5200000000000	0.00010165000629118	0.00017878751749896
3.5300000000000	9.9603191172667e-05	0.00017982438593626
3.5400000000000	9.7555867201630e-05	0.00018083071189527
3.5500000000000	9.5508479906820e-05	0.00018180687677547
3.5600000000000	9.3461459506795e-05	0.00018275326375096
3.5700000000000	9.1415221197154e-05	0.00018367025736017
3.5800000000000	8.9370165442238e-05	0.00018455824311464
3.5900000000000	8.7326678270525e-05	0.00018541760712626
3.6000000000000	8.5285131572991e-05	0.00018624873575254
3.6100000000000	8.3245883403751e-05	0.00018705201525957
3.6200000000000	8.1209278282335e-05	0.00018782783150205
3.6300000000000	7.9175647496996e-05	0.00018857656962008
3.6400000000000	7.7145309408476e-05	0.00018929861375213
3.6500000000000	7.5118569753709e-05	0.00018999434676370
3.6600000000000	7.3095721948957e-05	0.00019066414999133
3.6700000000000	7.1077047391925e-05	0.00019130840300129
3.6800000000000	6.9062815762423e-05	0.00019192748336260
3.6900000000000	6.7053285321190e-05	0.00019252176643385
3.7000000000000	6.5048703206497e-05	0.00019309162516337
3.7100000000000	6.3049305728212e-05	0.00019363742990218
3.7200000000000	6.1055318659008e-05	0.00019415954822949
3.7300000000000	5.9066957522438e-05	0.00019465834478993
3.7400000000000	5.7084427877618e-05	0.00019513418114242
3.7500000000000	5.5107925600285e-05	0.00019558741561998
3.7600000000000	5.3137637160029e-05	0.00019601840320016
3.7700000000000	5.1173739893505e-05	0.00019642749538558
3.7800000000000	4.9216402273455e-05	0.00019681504009426
3.7900000000000	4.7265784173404e-05	0.00019718138155924
3.8000000000000	4.5322037127891e-05	0.00019752686023710
3.8100000000000	4.3385304588130e-05	0.00019785181272502
3.8200000000000	4.1455722172998e-05	0.00019815657168597
3.8300000000000	3.9533417915279e-05	0.00019844146578170
3.8400000000000	3.7618512503093e-05	0.00019870681961305
3.8500000000000	3.5711119516453e-05	0.00019895295366737
3.8600000000000	3.3811345658924e-05	0.00019918018427265
3.8700000000000	3.1919290984338e-05	0.00019938882355801
3.8800000000000	3.0035049118561e-05	0.00019957917942019
3.8900000000000	2.8158707476300e-05	0.00019975155549592
3.9000000000000	2.6290347472948e-05	0.00019990625113960
3.9100000000000	2.4430044731486e-05	0.00020004356140618
3.9200000000000	2.2577869284452e-05	0.00020016377703896
3.9300000000000	2.0733885771009e-05	0.00020026718446196
3.9400000000000	1.8898153629142e-05	0.00020035406577663
3.9500000000000	1.7070727283021e-05	0.00020042469876267
3.9600000000000	1.5251656325578e-05	0.00020047935688270
3.9700000000000	1.3440985696348e-05	0.00020051830929063
3.9800000000000	1.1638755854621e-05	0.00020054182084330
3.9900000000000	9.8450029479731e-06	0.00020055015211545
4.0000000000000	8.0597589762306e-06	0.00020054355941762
4.0100000000000	6.2830519509377e-06	0.00020052229481685
4.0200000000000	4.5149060503927e-06	0.00020048660615999
4.0300000000000	2.7553417703265e-06	0.00020043673709946
4.0400000000000	1.0043760702931e-06	0.00020037292712127
4.0500000000000	-7.3797748414996e-07	0.00020029541157514
4.0600000000000	-2.4717085833944e-06	0.00020020442170652
4.0700000000000	-4.1968100397929e-06	0.00020010018469048
4.0800000000000	-5.9132776576451e-06	0.00019998292366720
4.0900000000000	-7.6211101070825e-06	0.00019985285777901
4.1000000000000	-9.3203088017680e-06	0.00019971020220879
4.1100000000000	-1.1010877780331e-05	0.00019955516821963
4.1200000000000	-1.2692823591456e-05	0.00019938796319575
4.1300000000000	-1.4366155182544e-05	0.00019920879068428
4.1400000000000	-1.6030883791860e-05	0.00019901785043814
4.1500000000000	-1.7687022844093e-05	0.00019881533845969
4.1600000000000	-1.9334587849248e-05	0.00019860144704510
4.1700000000000	-2.0973596304770e-05	0.00019837636482944
4.1800000000000	-2.2604067600856e-05	0.00019814027683226
4.1900000000000	-2.4226022928837e-05	0.00019789336450378
4.2000000000000	-2.5839485192582e-05	0.00019763580577136
4.2100000000000	-2.7444478922824e-05	0.00019736777508637
4.2200000000000	-2.9041030194350e-05	0.00019708944347143
4.2300000000000	-3.0629166545963e-05	0.00019680097856768
4.2400000000000	-3.2208916903152e-05	0.00019650254468236
4.2500000000000	-3.3780311503396e-05	0.00019619430283644
4.2600000000000	-3.5343381824016e-05	0.00019587641081225
4.2700000000000	-3.6898160512531e-05	0.00019554902320119
4.2800000000000	-3.8444681319414e-05	0.00019521229145134
4.2900000000000	-3.9982979033209e-05	0.00019486636391497
4.3000000000000	-4.1513089417923e-05	0.00019451138589595
4.3100000000000	-4.3035049152638e-05	0.00019414749969699
4.3200000000000	-4.4548895773264e-05	0.00019377484466664
4.3300000000000	-4.6054667616393e-05	0.00019339355724609
4.3400000000000	-4.7552403765165e-05	0.00019300377101567
4.3500000000000	-4.9042143997102e-05	0.00019260561674108
4.3600000000000	-5.0523928733849e-05	0.00019219922241931
4.3700000000000	-5.1997798992761e-05	0.00019178471332413
4.3800000000000	-5.3463796340273e-05	0.00019136221205136
4.3900000000000	-5.4921962847013e-05	0.00019093183856360
4.4000000000000	-5.6372341044591e-05	0.00019049371023462
4.4100000000000	-5.7814973884012e-05	0.00019004794189339
4.4200000000000	-5.9249904695674e-05	0.00018959464586752
4.4300000000000	-6.0677177150880e-05	0.00018913393202638
4.4400000000000	-6.2096835224840e-05	0.00018866590782371
4.4500000000000	-6.3508923161087e-05	0.00018819067833972
4.4600000000000	-6.4913485437293e-05	0.00018770834632275
4.4700000000000	-6.6310566732407e-05	0.00018721901223042
4.4800000000000	-6.7700211895099e-05	0.00018672277427023
4.4900000000000	-6.9082465913446e-05	0.00018621972843975
4.5000000000000	-7.0457373885838e-05	0.00018570996856618
4.5100000000000	-7.1824980993041e-05	0.00018519358634547
4.5200000000000	-7.3185332471401e-05	0.00018467067138085
4.5300000000000	-7.4538473587134e-05	0.00018414131122093
4.5400000000000	-7.5884449611672e-05	0.00018360559139712
4.5500000000000	-7.7223305798031e-05	0.00018306359546068
4.5600000000000	-7.8555087358157e-05	0.00018251540501910
4.5700000000000	-7.9879839441231e-05	0.00018196109977201
4.5800000000000	-8.1197607112882e-05	0.00018140075754660
4.5900000000000	-8.2508435335292e-05	0.00018083445433235
4.6000000000000	-8.3812368948152e-05	0.00018026226431546
4.6100000000000	-8.5109452650444e-05	0.00017968425991249
4.6200000000000	-8.6399730983021e-05	0.00017910051180370
4.6300000000000	-8.7683248311946e-05	0.00017851108896570
4.6400000000000	-8.8960048812580e-05	0.00017791605870370
4.6500000000000	-9.0230176454377e-05	0.00017731548668311
4.6600000000000	-9.1493674986373e-05	0.00017670943696075
4.6700000000000	-9.2750587923328e-05	0.00017609797201546
4.6800000000000	-9.4000958532516e-05	0.00017548115277828
4.6900000000000	-9.5244829821126e-05	0.00017485903866199
4.7000000000000	-9.6482244524257e-05	0.00017423168759035
4.7100000000000	-9.7713245093484e-05	0.00017359915602664
4.7200000000000	-9.8937873685968e-05	0.00017296149900185
4.7300000000000	-0.00010015617215411	0.00017231877014237
4.7400000000000	-0.00010136818203570	0.00017167102169712
4.7500000000000	-0.00010257394454454	0.00017101830456427
4.7600000000000	-0.00010377350056162	0.00017036066831752
4.7700000000000	-0.00010496689062662	0.00016969816123185
4.7800000000000	-0.00010615415492995	0.00016903083030886
4.7900000000000	-0.00010733533330516	0.00016835872130163
4.8000000000000	-0.00010851046522181	0.00016768187873918
4.8100000000000	-0.00010967958977862	0.00016700034595044
4.8200000000000	-0.00011084274569714	0.00016631416508783
4.8300000000000	-0.00011199997131561	0.00016562337715040
4.8400000000000	-0.00011315130458334	0.00016492802200654
4.8500000000000	-0.00011429678305525	0.00016422813841631
4.8600000000000	-0.00011543644388688	0.00016352376405331
4.8700000000000	-0.00011657032382959	0.00016281493552621
4.8800000000000	-0.00011769845922612	0.00016210168839987
4.8900000000000	-0.00011882088600638	0.00016138405721603
4.9000000000000	-0.00011993763968356	0.00016066207551367
4.9100000000000	-0.00012104875535047	0.00015993577584898
4.9200000000000	-0.00012215426767610	0.00015920518981495
4.9300000000000	-0.00012325421090250	0.00015847034806061
4.9400000000000	-0.00012434861884177	0.00015773128030993
4.9500000000000	-0.00012543752487337	0.00015698801538033
4.9600000000000	-0.00012652096194161	0.00015624058120088
4.9700000000000	-0.00012759896255327	0.00015548900483014
4.9800000000000	-0.00012867155877553	0.00015473331247369
4.9900000000000	-0.00012973878223399	0.00015397352950134
5.0000000000000	-0.00013080066411087	0.00015320968046397
5.0100000000000	-0.00013185723514344	0.00015244178911013
5.0200000000000	-0.00013290852562255	0.00015166987840227
5.0300000000000	-0.00013395456539133	0.00015089397053271
5.0400000000000	-0.00013499538384402	0.00015011408693928
5.0500000000000	-0.00013603100992499	0.00014933024832070
5.0600000000000	-0.00013706147212780	0.00014854247465166
5.0700000000000	-0.00013808679849449	0.00014775078519761
5.0800000000000	-0.00013910701661491	0.00014695519852932
5.0900000000000	-0.00014012215362619	0.00014615573253711
5.1000000000000	-0.00014113223621235	0.00014535240444484
5.1100000000000	-0.00014213729060393	0.00014454523082370
5.1200000000000	-0.00014313734257782	0.00014373422760565
5.1300000000000	-0.00014413241745713	0.00014291941009665
5.1400000000000	-0.00014512254011112	0.00014210079298972
5.1500000000000	-0.00014610773495526	0.00014127839037763
5.1600000000000	-0.00014708802595136	0.00014045221576546
5.1700000000000	-0.00014806343660778	0.00013962228208290
5.1800000000000	-0.00014903398997967	0.00013878860169631
5.1900000000000	-0.00014999970866933	0.00013795118642058
5.2000000000000	-0.00015096061482659	0.00013711004753080
5.2100000000000	-0.00015191673014932	0.00013626519577365
5.2200000000000	-0.00015286807588386	0.00013541664137865
5.2300000000000	-0.00015381467282567	0.00013456439406920
5.2400000000000	-0.00015475654131990	0.00013370846307339
5.2500000000000	-0.00015569370126208	0.00013284885713466
5.2600000000000	-0.00015662617209881	0.00013198558452224
5.2700000000000	-0.00015755397282851	0.00013111865304142
5.2800000000000	-0.00015847712200224	0.00013024807004364
5.2900000000000	-0.00015939563772445	0.00012937384243640
5.3000000000000	-0.00016030953765393	0.00012849597669302
5.3100000000000	-0.00016121883900462	0.00012761447886220
5.3200000000000	-0.00016212355854655	0.00012672935457743
5.3300000000000	-0.00016302371260678	0.00012584060906625
5.3400000000000	-0.00016391931707039	0.00012494824715932
5.3500000000000	-0.00016481038738140	0.00012405227329939
5.3600000000000	-0.00016569693854385	0.00012315269155009
5.3700000000000	-0.00016657898512278	0.00012224950560453
5.3800000000000	-0.00016745654124527	0.00012134271879387
5.3900000000000	-0.00016832962060152	0.00012043233409564
5.4000000000000	-0.00016919823644592	0.00011951835414197
5.4100000000000	-0.00017006240159807	0.00011860078122768
5.4200000000000	-0.00017092212844396	0.00011767961731829
5.4300000000000	-0.00017177742893700	0.00011675486405779
5.4400000000000	-0.00017262831459917	0.00011582652277641
5.4500000000000	-0.00017347479652209	0.00011489459449818
5.4600000000000	-0.00017431688536818	0.00011395907994842
5.4700000000000	-0.00017515459137174	0.00011301997956111
5.4800000000000	-0.00017598792434013	0.00011207729348614
5.4900000000000	-0.00017681689365483	0.00011113102159641
5.5000000000000	-0.00017764150827261	0.00011018116349495
5.5100000000000	-0.00017846177672665	0.00010922771852175
5.5200000000000	-0.00017927770712764	0.00010827068576067
5.5300000000000	-0.00018008930716494	0.00010731006404615
5.5400000000000	-0.00018089658410767	0.00010634585196982
5.5500000000000	-0.00018169954480585	0.00010537804788707
5.5600000000000	-0.00018249819569148	0.00010440664992351
5.5700000000000	-0.00018329254277970	0.00010343165598130
5.5800000000000	-0.00018408259166983	0.00010245306374545
5.5900000000000	-0.00018486834754651	0.00010147087069004
5.6000000000000	-0.00018564981518079	0.00010048507408426
5.6100000000000	-0.00018642699893116	9.9495670998525e-05
5.6200000000000	-0.00018719990274471	9.8502658310373e-05
5.6300000000000	-0.00018796853015812	9.7506032710372e-05
5.6400000000000	-0.00018873288429876	9.6505790707924e-05
5.6500000000000	-0.00018949296788573	9.5501928637000e-05
5.6600000000000	-0.00019024878323089	9.4494442661807e-05
5.6700000000000	-0.00019100033223991	9.3483328782397e-05
5.6800000000000	-0.00019174761641328	9.2468582840194e-05
5.6900000000000	-0.00019249063684733	9.1450200523477e-05
5.7000000000000	-0.00019322939423522	9.0428177372785e-05
5.7100000000000	-0.00019396388886792	8.9402508786278e-05
5.7200000000000	-0.00019469412063523	8.8373190025028e-05
5.7300000000000	-0.00019542008902673	8.7340216218260e-05
5.7400000000000	-0.00019614179313270	8.6303582368541e-05
5.7500000000000	-0.00019685923164515	8.5263283356912e-05
5.7600000000000	-0.00019757240285867	8.4219313947975e-05
5.7700000000000	-0.00019828130467141	8.3171668794923e-05
5.7800000000000	-0.00019898593458599	8.2120342444531e-05
5.7900000000000	-0.00019968628971038	8.1065329342099e-05
5.8000000000000	-0.00020038236675882	8.0006623836346e-05
5.8100000000000	-0.00020107416205266	7.8944220184268e-05
5.8200000000000	-0.00020176167152128	7.7878112555951e-05
5.8300000000000	-0.00020244489070292	7.6808295039345e-05
5.8400000000000	-0.00020312381474553	7.5734761645000e-05
5.8500000000000	-0.00020379843840760	7.4657506310766e-05
5.8600000000000	-0.00020446875605902	7.3576522906454e-05
5.8700000000000	-0.00020513476168185	7.2491805238470e-05
5.8800000000000	-0.00020579644887116	7.1403347054407e-05
5.8900000000000	-0.00020645381083579	7.0311142047613e-05
5.9000000000000	-0.00020710684039917	6.9215183861723e-05
5.9100000000000	-0.00020775553000007	6.8115466095171e-05
5.9200000000000	-0.00020839987169338	6.7011982305660e-05
5.9300000000000	-0.00020903985715085	6.5904726014620e-05
5.9400000000000	-0.00020967547766183	6.4793690711631e-05
5.9500000000000	-0.00021030672413404	6.3678869858827e-05
5.9600000000000	-0.00021093358709424	6.2560256895273e-05
5.9700000000000	-0.00021155605668901	6.1437845241323e-05
5.9800000000000	-0.00021217412268541	6.0311628302956e-05
5.9900000000000	-0.00021278777447171	5.9181599476092e-05
6.0000000000000	-0.00021339700105805	5.8047752150890e-05
6.0100000000000	-0.00021400179107717	5.6910079716027e-05
6.0200000000000	-0.00021460213278506	5.5768575562960e-05
6.0300000000000	-0.00021519801406163	5.4623233090177e-05
6.0400000000000	-0.00021578942241137	5.3474045707423e-05
6.0500000000000	-0.00021637634496403	5.2321006839924e-05
6.0600000000000	-0.00021695876847527	5.1164109932591e-05
6.0700000000000	-0.00021753667932726	5.0003348454211e-05
6.0800000000000	-0.00021811006352938	4.8838715901634e-05
6.0900000000000	-0.00021867890671881	4.7670205803940e-05
6.1000000000000	-0.00021924319416120	4.6497811726603e-05
6.1100000000000	-0.00021980291075127	4.5321527275650e-05
6.1200000000000	-0.00022035804101342	4.4141346101797e-05
6.1300000000000	-0.00022090856910241	4.2957261904599e-05
6.1400000000000	-0.00022145447880389	4.1769268436576e-05
6.1500000000000	-0.00022199575353509	4.0577359507340e-05
6.1600000000000	-0.00022253237634539	3.9381528987723e-05
6.1700000000000	-0.00022306432991693	3.8181770813891e-05
6.1800000000000	-0.00022359159656527	3.6978078991461e-05
6.1900000000000	-0.00022411415823990	3.5770447599614e-05
6.2000000000000	-0.00022463199652496	3.4558870795205e-05
6.2100000000000	-0.00022514509263975	3.3343342816872e-05
6.2200000000000	-0.00022565342743942	3.2123857989146e-05
6.2300000000000	-0.00022615698141552	3.0900410726562e-05
6.2400000000000	-0.00022665573469664	2.9672995537761e-05
6.2500000000000	-0.00022714966704902	2.8441607029611e-05
6.2600000000000	-0.00022763875787714	2.7206239911310e-05
6.2700000000000	-0.00022812298622440	2.5966888998506e-05
6.2800000000000	-0.00022860233077369	2.4723549217415e-05
6.2900000000000	-0.00022907676984801	2.3476215608939e-05
6.3000000000000	-0.00022954628141115	2.2224883332792e-05
6.3100000000000	-0.00023001084306830	2.0969547671630e-05
6.3200000000000	-0.00023047043206667	1.9710204035188e-05
6.3300000000000	-0.00023092502529619	1.8446847964414e-05
6.3400000000000	-0.00023137459929012	1.7179475135620e-05
6.3500000000000	-0.00023181913022574	1.5908081364630e-05
6.3600000000000	-0.00023225859392500	1.4632662610943e-05
6.3700000000000	-0.00023269296585522	1.3353214981893e-05
6.3800000000000	-0.00023312222112979	1.2069734736831e-05
6.3900000000000	-0.00023354633450882	1.0782218291298e-05
6.4000000000000	-0.00023396528039988	9.4906622212177e-06
6.4100000000000	-0.00023437903285875	8.1950632670983e-06
6.4200000000000	-0.00023478756559010	6.8954183382358e-06
6.4300000000000	-0.00023519085194824	5.5917245169324e-06
6.4400000000000	-0.00023558886493791	4.2839790627228e-06
6.4500000000000	-0.00023598157721504	2.9721794166119e-06
6.4600000000000	-0.00023636896108750	1.6563232053195e-06
6.4700000000000	-0.00023675098851593	3.3640824554021e-07
6.4800000000000	-0.00023712763111457	-9.8756745179045e-07
6.4900000000000	-0.00023749886015202	-2.3156056772156e-06
6.5000000000000	-0.00023786464655218	-3.6477080184669e-06
6.5100000000000	-0.00023822496089503	-4.9838758561620e-06
6.5200000000000	-0.00023857977341757	-6.3241103594912e-06
6.5300000000000	-0.00023892905401469	-7.6684124818911e-06
6.5400000000000	-0.00023927277224007	-9.0167829567072e-06
6.5500000000000	-0.00023961089730719	-1.0369222292844e-05
6.5600000000000	-0.00023994339809020	-1.1725730770401e-05
6.5700000000000	-0.00024027024312496	-1.3086308436300e-05
6.5800000000000	-0.00024059140061004	-1.4450955099896e-05
6.5900000000000	-0.00024090683840769	-1.5819670328576e-05
6.6000000000000	-0.00024121652404497	-1.7192453443346e-05
6.6100000000000	-0.00024152042471475	-1.8569303514405e-05
6.6200000000000	-0.00024181850727684	-1.9950219356706e-05
6.6300000000000	-0.00024211073825912	-2.1335199525504e-05
6.6400000000000	-0.00024239708385865	-2.2724242311887e-05
6.6500000000000	-0.00024267750994290	-2.4117345738301e-05
6.6600000000000	-0.00024295198205090	-2.5514507554057e-05
6.6700000000000	-0.00024322046539448	-2.6915725230826e-05
6.6800000000000	-0.00024348292485956	-2.8320995958118e-05
6.6900000000000	-0.00024373932500741	-2.9730316638758e-05
6.7000000000000	-0.00024398963007598	-3.1143683884332e-05
6.7100000000000	-0.00024423380398123	-3.2561094010638e-05
6.7200000000000	-0.00024447181031853	-3.3982543033113e-05
6.7300000000000	-0.00024470361236409	-3.5408026662247e-05
6.7400000000000	-0.00024492917307637	-3.6837540298993e-05
6.7500000000000	-0.00024514845509757	-3.8271079030152e-05
6.7600000000000	-0.00024536142075517	-3.9708637623760e-05
6.7700000000000	-0.00024556803206346	-4.1150210524449e-05
6.7800000000000	-0.00024576825072513	-4.2595791848802e-05
6.7900000000000	-0.00024596203813290	-4.4045375380700e-05
6.8000000000000	-0.00024614935537117	-4.5498954566651e-05
6.8100000000000	-0.00024633016321773	-4.6956522511107e-05
6.8200000000000	-0.00024650442214549	-4.8418071971777e-05
6.8300000000000	-0.00024667209232429	-4.9883595354919e-05
6.8400000000000	-0.00024683313362267	-5.1353084710630e-05
6.8500000000000	-0.00024698750560976	-5.2826531728123e-05
6.8600000000000	-0.00024713516755720	-5.4303927730987e-05
6.8700000000000	-0.00024727607844103	-5.5785263672446e-05
6.8800000000000	-0.00024741019694376	-5.7270530130607e-05
6.8900000000000	-0.00024753748145631	-5.8759717303691e-05
6.9000000000000	-0.00024765789008019	-6.0252815005266e-05
6.9100000000000	-0.00024777138062953	-6.1749812659462e-05
6.9200000000000	-0.00024787791063331	-6.3250699296184e-05
6.9300000000000	-0.00024797743733759	-6.4755463546314e-05
6.9400000000000	-0.00024806991770771	-6.6264093636907e-05
6.9500000000000	-0.00024815530843067	-6.7776577386378e-05
6.9600000000000	-0.00024823356591748	-6.9292902199686e-05
6.9700000000000	-0.00024830464630555	-7.0813055063508e-05
6.9800000000000	-0.00024836850546119	-7.2337022541412e-05
6.9900000000000	-0.00024842509898211	-7.3864790769017e-05
7.0000000000000	-0.00024847438219999	-7.5396345449158e-05
7.0100000000000	-0.00024851631018312	-7.6931671847043e-05
7.0200000000000	-0.00024855083773907	-7.8470754785400e-05
7.0300000000000	-0.00024857791941741	-8.0013578639632e-05
7.0400000000000	-0.00024859750951252	-8.1560127332965e-05
7.0500000000000	-0.00024860956206643	-8.3110384331590e-05
7.0600000000000	-0.00024861403087172	-8.4664332639807e-05
7.0700000000000	-0.00024861086947445	-8.6221954795173e-05
7.0800000000000	-0.00024860003117724	-8.7783232863643e-05
7.0900000000000	-0.00024858146904229	-8.9348148434715e-05
7.1000000000000	-0.00024855513589453	-9.0916682616575e-05
7.1100000000000	-0.00024852098432486	-9.2488816031245e-05
7.1200000000000	-0.00024847896669332	-9.4064528809736e-05
7.1300000000000	-0.00024842903513251	-9.5643800587199e-05
7.1400000000000	-0.00024837114155087	-9.7226610498085e-05
7.1500000000000	-0.00024830523763622	-9.8812937171307e-05
7.1600000000000	-0.00024823127485920	-0.00010040275872541
7.1700000000000	-0.00024814920447687	-0.00010199605276375
7.1800000000000	-0.00024805897753634	-0.00010359279636967
7.1900000000000	-0.00024796054487849	-0.00010519296610169
7.2000000000000	-0.00024785385714170	-0.00010679653798872
7.2100000000000	-0.00024773886476573	-0.00010840348752526
7.2200000000000	-0.00024761551799560	-0.00011001378966661
7.2300000000000	-0.00024748376688555	-0.00011162741882413
7.2400000000000	-0.00024734356130311	-0.00011324434886047
7.2500000000000	-0.00024719485093318	-0.00011486455308480
7.2600000000000	-0.00024703758528222	-0.00011648800424814
7.2700000000000	-0.00024687171368250	-0.00011811467453861
7.2800000000000	-0.00024669718529642	-0.00011974453557673
7.2900000000000	-0.00024651394912088	-0.00012137755841075
7.3000000000000	-0.00024632195399178	-0.00012301371351202
7.3100000000000	-0.00024612114858851	-0.00012465297077028
7.3200000000000	-0.00024591148143859	-0.00012629529948911
7.3300000000000	-0.00024569290092232	-0.00012794066838130
7.3400000000000	-0.00024546535527758	-0.00012958904556424
7.3500000000000	-0.00024522879260459	-0.00013124039855545
7.3600000000000	-0.00024498316087087	-0.00013289469426796
7.3700000000000	-0.00024472840791620	-0.00013455189900585
7.3800000000000	-0.00024446448145764	-0.00013621197845980
7.3900000000000	-0.00024419132909470	-0.00013787489770258
7.4000000000000	-0.00024390889831453	-0.00013954062118467
7.4100000000000	-0.00024361713649716	-0.00014120911272987
7.4200000000000	-0.00024331599092093	-0.00014288033553093
7.4300000000000	-0.00024300540876786	-0.00014455425214523
7.4400000000000	-0.00024268533712917	-0.00014623082449047
7.4500000000000	-0.00024235572301090	-0.00014791001384046
7.4600000000000	-0.00024201651333953	-0.00014959178082086
7.4700000000000	-0.00024166765496776	-0.00015127608540498
7.4800000000000	-0.00024130909468028	-0.00015296288690971
7.4900000000000	-0.00024094077919974	-0.00015465214399133
7.5000000000000	-0.00024056265519266	-0.00015634381464151
7.5100000000000	-0.00024017466927551	-0.00015803785618325
7.5200000000000	-0.00023977676802086	-0.00015973422526694
7.5300000000000	-0.00023936889796357	-0.00016143287786639
7.5400000000000	-0.00023895100560706	-0.00016313376927497
7.5500000000000	-0.00023852303742975	-0.00016483685410177
7.5600000000000	-0.00023808493989142	-0.00016654208626783
