freq	s11
2.7000000000000	0.43332185007876
2.7100000000000	0.42841857484841
2.7200000000000	0.42353764707040
2.7300000000000	0.41867972433426
2.7400000000000	0.41384544945157
2.7500000000000	0.40903545061001
2.7600000000000	0.40425034154796
2.7700000000000	0.39949072174897
2.7800000000000	0.39475717665544
2.7900000000000	0.39005027790086
2.8000000000000	0.38537058355990
2.8100000000000	0.38071863841578
2.8200000000000	0.37609497424417
2.8300000000000	0.37150011011297
2.8400000000000	0.36693455269743
2.8500000000000	0.36239879660987
2.8600000000000	0.35789332474336
2.8700000000000	0.35341860862883
2.8800000000000	0.34897510880491
2.8900000000000	0.34456327519995
2.9000000000000	0.34018354752551
2.9100000000000	0.33583635568088
2.9200000000000	0.33152212016796
2.9300000000000	0.32724125251583
2.9400000000000	0.32299415571457
2.9500000000000	0.31878122465766
2.9600000000000	0.31460284659241
2.9700000000000	0.31045940157770
2.9800000000000	0.30635126294863
2.9900000000000	0.30227879778733
3.0000000000000	0.29824236739922
3.0100000000000	0.29424232779429
3.0200000000000	0.29027903017253
3.0300000000000	0.28635282141277
3.0400000000000	0.28246404456440
3.0500000000000	0.27861303934090
3.0600000000000	0.27480014261453
3.0700000000000	0.27102568891114
3.0800000000000	0.26729001090425
3.0900000000000	0.26359343990717
3.1000000000000	0.25993630636224
3.1100000000000	0.25631894032576
3.1200000000000	0.25274167194738
3.1300000000000	0.24920483194246
3.1400000000000	0.24570875205578
3.1500000000000	0.24225376551496
3.1600000000000	0.23884020747159
3.1700000000000	0.23546841542807
3.1800000000000	0.23213872964801
3.1900000000000	0.22885149354763
3.2000000000000	0.22560705406555
3.2100000000000	0.22240576200831
3.2200000000000	0.21924797236826
3.2300000000000	0.21613404461076
3.2400000000000	0.21306434292692
3.2500000000000	0.21003923644830
3.2600000000000	0.20705909941920
3.2700000000000	0.20412431132255
3.2800000000000	0.20123525695444
3.2900000000000	0.19839232644276
3.3000000000000	0.19559591520463
3.3100000000000	0.19284642383753
3.3200000000000	0.19014425793833
3.3300000000000	0.18748982784487
3.3400000000000	0.18488354829404
3.3500000000000	0.18232583799067
3.3600000000000	0.17981711908117
3.3700000000000	0.17735781652630
3.3800000000000	0.17494835736727
3.3900000000000	0.17258916987978
3.4000000000000	0.17028068261100
3.4100000000000	0.16802332329488
3.4200000000000	0.16581751764181
3.4300000000000	0.16366368799961
3.4400000000000	0.16156225188345
3.4500000000000	0.15951362037375
3.4600000000000	0.15751819638219
3.4700000000000	0.15557637278741
3.4800000000000	0.15368853044380
3.4900000000000	0.15185503606852
3.5000000000000	0.15007624001374
3.5100000000000	0.14835247393343
3.5200000000000	0.14668404835619
3.5300000000000	0.14507125017784
3.5400000000000	0.14351434009004
3.5500000000000	0.14201354996340
3.5600000000000	0.14056908020607
3.5700000000000	0.13918109712069
3.5800000000000	0.13784973028493
3.5900000000000	0.13657506998224
3.6000000000000	0.13535716471134
3.6100000000000	0.13419601880341
3.6200000000000	0.13309159017709
3.6300000000000	0.13204378826117
3.6400000000000	0.13105247211441
3.6500000000000	0.13011744877097
3.6600000000000	0.12923847183809
3.6700000000000	0.12841524037051
3.6800000000000	0.12764739804325
3.6900000000000	0.12693453264078
3.7000000000000	0.12627617587704
3.7100000000000	0.12567180355607
3.7200000000000	0.12512083607871
3.7300000000000	0.12462263929591
3.7400000000000	0.12417652570410
3.7500000000000	0.12378175597357
3.7600000000000	0.12343754079568
3.7700000000000	0.12314304303062
3.7800000000000	0.12289738013321
3.7900000000000	0.12269962683062
3.8000000000000	0.12254881802304
3.8100000000000	0.12244395187587
3.8200000000000	0.12238399307014
3.8300000000000	0.12236787617700
3.8400000000000	0.12239450912159
3.8500000000000	0.12246277670203
3.8600000000000	0.12257154412983
3.8700000000000	0.12271966055971
3.8800000000000	0.12290596257860
3.8900000000000	0.12312927762577
3.9000000000000	0.12338842731886
3.9100000000000	0.12368223066307
3.9200000000000	0.12400950712416
3.9300000000000	0.12436907954863
3.9400000000000	0.12475977691760
3.9500000000000	0.12518043692403
3.9600000000000	0.12562990836561
3.9700000000000	0.12610705334839
3.9800000000000	0.12661074929893
3.9900000000000	0.12713989078470
4.0000000000000	0.12769339114481
4.0100000000000	0.12827018393475
4.0200000000000	0.12886922419046
4.0300000000000	0.12948948951824
4.0400000000000	0.13012998101827
4.0500000000000	0.13078972404998
4.0600000000000	0.13146776884852
4.0700000000000	0.13216319100172
4.0800000000000	0.13287509179727
4.0900000000000	0.13360259845002
4.1000000000000	0.13434486421915
4.1100000000000	0.13510106842485
4.1200000000000	0.13587041637403
